,dataset,method,mrate,mtype,lags,nof_filters,inter_method,epoch,mse,calculation_time,model
49,monte,IT-STGCN,0.5,rand,4,12,linear,50,0.9607142210006714,892.7721452713013,GCLSTM
50,monte,STGCN,0.5,rand,4,12,linear,50,1.1014002561569214,484.3234443664551,GCLSTM
51,monte,IT-STGCN,0.5,rand,4,12,linear,50,0.9585532546043396,1129.1029241085052,GCLSTM
52,monte,STGCN,0.5,rand,4,12,linear,50,1.028399109840393,385.97323656082153,GCLSTM
53,monte,IT-STGCN,0.5,rand,4,12,linear,50,0.9581124186515808,1081.4994168281555,GCLSTM
54,monte,STGCN,0.5,rand,4,12,linear,50,1.0873091220855713,335.57830262184143,GCLSTM
55,monte,IT-STGCN,0.5,rand,4,12,linear,50,0.9736965894699096,1060.5665712356567,GCLSTM
56,monte,STGCN,0.5,rand,4,12,linear,50,1.0571091175079346,486.3783950805664,GCLSTM
57,monte,IT-STGCN,0.5,rand,4,12,linear,50,0.9493873715400696,973.241028547287,GCLSTM
58,monte,STGCN,0.5,rand,4,12,linear,50,1.102217197418213,685.2329668998718,GCLSTM
59,monte,IT-STGCN,0.5,rand,4,12,linear,50,0.9506899118423462,792.0163583755493,GCLSTM
0,monte,STGCN,0.7,rand,4,12,linear,50,1.064456820487976,960.6498260498048,GCLSTM
1,monte,IT-STGCN,0.7,rand,4,12,linear,50,0.9950742721557616,900.6657347679138,GCLSTM
2,monte,STGCN,0.7,rand,4,12,linear,50,1.3337962627410889,747.5470371246338,GCLSTM
3,monte,IT-STGCN,0.7,rand,4,12,linear,50,0.9999019503593444,838.6550390720367,GCLSTM
4,monte,STGCN,0.7,rand,4,12,linear,50,1.185637354850769,520.4194526672363,GCLSTM
5,monte,IT-STGCN,0.7,rand,4,12,linear,50,0.991271197795868,828.8773050308228,GCLSTM
6,monte,STGCN,0.7,rand,4,12,linear,50,1.0200597047805786,509.3460655212402,GCLSTM
7,monte,IT-STGCN,0.7,rand,4,12,linear,50,1.0183864831924438,934.7661020755768,GCLSTM
8,monte,STGCN,0.7,rand,4,12,linear,50,1.1477123498916626,635.4988613128662,GCLSTM
9,monte,IT-STGCN,0.7,rand,4,12,linear,50,0.9991185665130616,1052.630936384201,GCLSTM
10,monte,STGCN,0.7,rand,4,12,linear,50,1.2247824668884275,737.6014173030853,GCLSTM
11,monte,IT-STGCN,0.7,rand,4,12,linear,50,1.0097451210021973,936.448326587677,GCLSTM
12,monte,STGCN,0.7,rand,4,12,linear,50,1.1906683444976809,894.9343729019165,GCLSTM
13,monte,IT-STGCN,0.7,rand,4,12,linear,50,0.9747830033302308,936.5727977752686,GCLSTM
14,monte,STGCN,0.7,rand,4,12,linear,50,1.1344777345657349,714.8045635223389,GCLSTM
15,monte,IT-STGCN,0.7,rand,4,12,linear,50,1.018430471420288,1068.6317772865295,GCLSTM
16,monte,STGCN,0.7,rand,4,12,linear,50,1.068211555480957,606.64994764328,GCLSTM
17,monte,IT-STGCN,0.7,rand,4,12,linear,50,1.003162860870361,1062.673964262009,GCLSTM
18,monte,STGCN,0.7,rand,4,12,linear,50,1.1690183877944946,743.5829577445984,GCLSTM
19,monte,IT-STGCN,0.7,rand,4,12,linear,50,1.0040642023086548,861.0386290550232,GCLSTM
20,monte,STGCN,0.7,rand,4,12,linear,50,1.1590431928634644,967.5634942054749,GCLSTM
21,monte,IT-STGCN,0.7,rand,4,12,linear,50,1.0085489749908447,909.5656847953796,GCLSTM
22,monte,STGCN,0.7,rand,4,12,linear,50,1.0886361598968506,683.1560893058777,GCLSTM
23,monte,IT-STGCN,0.7,rand,4,12,linear,50,1.0197614431381226,1000.7696883678436,GCLSTM
24,monte,STGCN,0.7,rand,4,12,linear,50,1.2399468421936035,404.03877663612366,GCLSTM
25,monte,IT-STGCN,0.7,rand,4,12,linear,50,1.0104031562805176,1049.2295424938202,GCLSTM
26,monte,STGCN,0.7,rand,4,12,linear,50,1.0480674505233765,386.4303214550018,GCLSTM
27,monte,IT-STGCN,0.7,rand,4,12,linear,50,1.0228924751281738,1125.692403793335,GCLSTM
28,monte,STGCN,0.7,rand,4,12,linear,50,1.118813395500183,322.960364818573,GCLSTM
29,monte,IT-STGCN,0.7,rand,4,12,linear,50,0.9932265281677246,1122.975433588028,GCLSTM
30,monte,STGCN,0.7,rand,4,12,linear,50,1.1354304552078247,380.601243019104,GCLSTM
31,monte,IT-STGCN,0.7,rand,4,12,linear,50,1.0264592170715332,1069.778466939926,GCLSTM
32,monte,STGCN,0.7,rand,4,12,linear,50,1.0832356214523315,634.0776505470276,GCLSTM
33,monte,IT-STGCN,0.7,rand,4,12,linear,50,1.0529357194900513,877.730870962143,GCLSTM
34,monte,STGCN,0.7,rand,4,12,linear,50,1.2218490839004517,506.14560866355896,GCLSTM
35,monte,IT-STGCN,0.7,rand,4,12,linear,50,1.0424085855484009,780.9791781902313,GCLSTM
36,monte,STGCN,0.7,rand,4,12,linear,50,1.19884192943573,564.817375421524,GCLSTM
37,monte,IT-STGCN,0.7,rand,4,12,linear,50,1.0281195640563965,860.3810303211212,GCLSTM
38,monte,STGCN,0.7,rand,4,12,linear,50,1.0456269979476929,838.1385016441345,GCLSTM
39,monte,IT-STGCN,0.7,rand,4,12,linear,50,0.9971080422401428,759.8564994335175,GCLSTM
40,monte,STGCN,0.7,rand,4,12,linear,50,1.1910005807876587,914.3003492355348,GCLSTM
41,monte,IT-STGCN,0.7,rand,4,12,linear,50,0.992095708847046,639.7102427482605,GCLSTM
42,monte,STGCN,0.7,rand,4,12,linear,50,1.180209398269653,693.5863468647003,GCLSTM
43,monte,IT-STGCN,0.7,rand,4,12,linear,50,1.0225690603256226,807.3883571624756,GCLSTM
44,monte,STGCN,0.7,rand,4,12,linear,50,1.130295991897583,723.4683787822723,GCLSTM
45,monte,IT-STGCN,0.7,rand,4,12,linear,50,0.9864001274108888,967.346257686615,GCLSTM
46,monte,STGCN,0.7,rand,4,12,linear,50,1.313411831855774,490.8658301830292,GCLSTM
47,monte,IT-STGCN,0.7,rand,4,12,linear,50,0.9826315641403198,1045.8901035785675,GCLSTM
48,monte,STGCN,0.7,rand,4,12,linear,50,1.1161624193191528,375.9022405147553,GCLSTM
49,monte,IT-STGCN,0.7,rand,4,12,linear,50,1.0161497592926023,984.1364006996156,GCLSTM
50,monte,STGCN,0.7,rand,4,12,linear,50,1.120211124420166,284.11961793899536,GCLSTM
51,monte,IT-STGCN,0.7,rand,4,12,linear,50,1.023231029510498,985.145736694336,GCLSTM
52,monte,STGCN,0.7,rand,4,12,linear,50,1.256944179534912,431.6848349571228,GCLSTM
53,monte,IT-STGCN,0.7,rand,4,12,linear,50,1.012417912483215,1015.6616756916046,GCLSTM
54,monte,STGCN,0.7,rand,4,12,linear,50,1.1987199783325195,283.7219262123108,GCLSTM
55,monte,IT-STGCN,0.7,rand,4,12,linear,50,1.010369896888733,900.7109756469727,GCLSTM
56,monte,STGCN,0.7,rand,4,12,linear,50,1.097161889076233,344.8690800666809,GCLSTM
57,monte,IT-STGCN,0.7,rand,4,12,linear,50,0.962210178375244,908.3813197612762,GCLSTM
