method,mrate,mtype,lags,nof_filters,inter_method,epoch,mse,calculation_time,model,Unnamed: 0
STGCN,0.8,rand,4,8,linear,50,1.3523008823394775,360.8971989154816,TGCN,203.0
IT-STGCN,0.3,rand,4,8,linear,50,0.9842036366462708,734.6332950592041,TGCN,204.0
IT-STGCN,0.5,rand,4,8,linear,50,0.9791269302368164,763.8650658130646,TGCN,205.0
IT-STGCN,0.7,rand,4,8,linear,50,1.0424189567565918,808.354062795639,TGCN,206.0
IT-STGCN,0.8,rand,4,8,linear,50,1.141729474067688,1777.4323241710665,TGCN,207.0
STGCN,0.3,rand,4,8,linear,50,1.0515161752700806,1244.929607629776,TGCN,208.0
STGCN,0.5,rand,4,8,linear,50,1.1387158632278442,1266.1046540737152,TGCN,209.0
STGCN,0.7,rand,4,8,linear,50,1.2740449905395508,861.8103575706482,TGCN,210.0
STGCN,0.8,rand,4,8,linear,50,1.2875064611434937,772.062112569809,TGCN,211.0
IT-STGCN,0.3,rand,4,8,linear,50,0.9831311106681824,1364.506380558014,TGCN,212.0
IT-STGCN,0.5,rand,4,8,linear,50,0.9954463839530944,1189.2016694545746,TGCN,213.0
IT-STGCN,0.7,rand,4,8,linear,50,1.0435714721679688,1614.2577197551727,TGCN,214.0
IT-STGCN,0.8,rand,4,8,linear,50,1.11378812789917,1867.6285407543185,TGCN,215.0
STGCN,0.3,rand,4,8,linear,50,1.0732030868530271,924.3255848884584,TGCN,216.0
STGCN,0.5,rand,4,8,linear,50,1.1578891277313232,634.8585250377655,TGCN,217.0
STGCN,0.7,rand,4,8,linear,50,1.1455583572387695,353.32996249198914,TGCN,218.0
STGCN,0.8,rand,4,8,linear,50,1.0921814441680908,698.8371133804321,TGCN,219.0
IT-STGCN,0.3,rand,4,8,linear,50,0.9841391444206238,794.6253600120544,TGCN,220.0
IT-STGCN,0.5,rand,4,8,linear,50,0.9891817569732666,794.2504634857178,TGCN,221.0
IT-STGCN,0.7,rand,4,8,linear,50,1.0102730989456177,728.4305946826935,TGCN,222.0
IT-STGCN,0.8,rand,4,8,linear,50,1.1108556985855105,756.081921339035,TGCN,223.0
STGCN,0.3,rand,4,8,linear,50,1.047033667564392,494.6442778110504,TGCN,224.0
STGCN,0.5,rand,4,8,linear,50,1.1188689470291138,361.05209136009216,TGCN,225.0
STGCN,0.7,rand,4,8,linear,50,1.0697325468063354,434.5112986564636,TGCN,226.0
STGCN,0.8,rand,4,8,linear,50,1.2045437097549438,471.2135746479034,TGCN,227.0
IT-STGCN,0.3,rand,4,8,linear,50,0.9900590181350708,642.8597826957703,TGCN,228.0
IT-STGCN,0.5,rand,4,8,linear,50,0.9957367777824402,996.6882314682008,TGCN,229.0
IT-STGCN,0.7,rand,4,8,linear,50,1.0473270416259766,934.9915599822998,TGCN,230.0
IT-STGCN,0.8,rand,4,8,linear,50,1.0322589874267578,859.603711605072,TGCN,231.0
STGCN,0.3,rand,4,8,linear,50,1.0350289344787598,197.0888397693634,TGCN,232.0
STGCN,0.5,rand,4,8,linear,50,1.1462910175323486,504.3647346496582,TGCN,233.0
STGCN,0.7,rand,4,8,linear,50,1.2405619621276855,179.02017760276794,TGCN,234.0
STGCN,0.8,rand,4,8,linear,50,1.2728935480117798,356.5780415534973,TGCN,235.0
IT-STGCN,0.3,rand,4,8,linear,50,0.993310809135437,573.8024997711182,TGCN,236.0
IT-STGCN,0.5,rand,4,8,linear,50,0.9926115870475768,789.006587266922,TGCN,237.0
IT-STGCN,0.7,rand,4,8,linear,50,1.0318660736083984,819.5861060619354,TGCN,238.0
IT-STGCN,0.8,rand,4,8,linear,50,1.1603022813796997,749.42245054245,TGCN,239.0
STGCN,0.3,rand,4,8,linear,50,1.4232109785079956,289.7931578159332,EvolveGCNH,0.0
STGCN,0.5,rand,4,8,linear,50,2.3414061069488525,172.91128206253052,EvolveGCNH,1.0
STGCN,0.7,rand,4,8,linear,50,1.8690601587295528,138.72438430786133,EvolveGCNH,2.0
STGCN,0.8,rand,4,8,linear,50,2.559720277786255,181.86244249343872,EvolveGCNH,3.0
IT-STGCN,0.3,rand,4,8,linear,50,1.2808173894882202,625.641307592392,EvolveGCNH,4.0
IT-STGCN,0.5,rand,4,8,linear,50,1.4582418203353882,574.6906189918518,EvolveGCNH,5.0
IT-STGCN,0.7,rand,4,8,linear,50,1.767146348953247,591.092362165451,EvolveGCNH,6.0
IT-STGCN,0.8,rand,4,8,linear,50,1.491951823234558,598.2663054466248,EvolveGCNH,7.0
STGCN,0.3,rand,4,8,linear,50,1.727620244026184,201.969274520874,EvolveGCNH,8.0
STGCN,0.5,rand,4,8,linear,50,1.4444788694381714,347.2624661922455,EvolveGCNH,9.0
STGCN,0.7,rand,4,8,linear,50,2.946803569793701,184.9197165966034,EvolveGCNH,10.0
STGCN,0.8,rand,4,8,linear,50,2.0018327236175537,175.7479248046875,EvolveGCNH,11.0
IT-STGCN,0.3,rand,4,8,linear,50,1.4500863552093506,595.4814782142639,EvolveGCNH,12.0
IT-STGCN,0.5,rand,4,8,linear,50,1.4247828722000122,608.251859664917,EvolveGCNH,13.0
IT-STGCN,0.7,rand,4,8,linear,50,1.4631145000457764,447.4259135723114,EvolveGCNH,14.0
IT-STGCN,0.8,rand,4,8,linear,50,2.8208086490631104,386.9289619922638,EvolveGCNH,15.0
STGCN,0.3,rand,4,8,linear,50,1.7015594244003296,156.36002492904663,EvolveGCNH,16.0
STGCN,0.5,rand,4,8,linear,50,1.7794445753097534,165.6034872531891,EvolveGCNH,17.0
STGCN,0.7,rand,4,8,linear,50,2.1503612995147705,113.2609314918518,EvolveGCNH,18.0
STGCN,0.8,rand,4,8,linear,50,1.2329353094100952,170.5903353691101,EvolveGCNH,19.0
IT-STGCN,0.3,rand,4,8,linear,50,1.5355322360992432,338.08074831962585,EvolveGCNH,20.0
IT-STGCN,0.5,rand,4,8,linear,50,1.34695565700531,378.816529750824,EvolveGCNH,21.0
IT-STGCN,0.7,rand,4,8,linear,50,1.4752696752548218,539.3917920589447,EvolveGCNH,22.0
IT-STGCN,0.8,rand,4,8,linear,50,2.0059313774108887,370.5813026428223,EvolveGCNH,23.0
STGCN,0.3,rand,4,8,linear,50,1.7514952421188354,249.94488835334772,EvolveGCNH,24.0
STGCN,0.5,rand,4,8,linear,50,2.989816904067993,164.54518961906433,EvolveGCNH,25.0
STGCN,0.7,rand,4,8,linear,50,2.706173896789551,158.3957371711731,EvolveGCNH,26.0
STGCN,0.8,rand,4,8,linear,50,2.998063802719116,142.84386920928955,EvolveGCNH,27.0
IT-STGCN,0.3,rand,4,8,linear,50,1.550861120223999,525.5968608856201,EvolveGCNH,28.0
IT-STGCN,0.5,rand,4,8,linear,50,1.4517251253128052,496.41335463523865,EvolveGCNH,29.0
IT-STGCN,0.7,rand,4,8,linear,50,1.450877070426941,566.397038936615,EvolveGCNH,30.0
IT-STGCN,0.8,rand,4,8,linear,50,3.2864789962768555,474.3368649482727,EvolveGCNH,31.0
STGCN,0.3,rand,4,8,linear,50,1.8961498737335205,360.7107262611389,EvolveGCNH,32.0
STGCN,0.5,rand,4,8,linear,50,1.765394926071167,155.69016790390015,EvolveGCNH,33.0
STGCN,0.7,rand,4,8,linear,50,2.34942364692688,110.73753237724304,EvolveGCNH,34.0
STGCN,0.8,rand,4,8,linear,50,3.0612130165100098,230.8538236618042,EvolveGCNH,35.0
IT-STGCN,0.3,rand,4,8,linear,50,1.3693758249282837,417.9880361557007,EvolveGCNH,36.0
IT-STGCN,0.5,rand,4,8,linear,50,1.3400816917419434,541.3309836387634,EvolveGCNH,37.0
IT-STGCN,0.7,rand,4,8,linear,50,1.5792373418807983,354.98928236961365,EvolveGCNH,38.0
IT-STGCN,0.8,rand,4,8,linear,50,1.8949073553085327,440.2200226783752,EvolveGCNH,39.0
STGCN,0.3,rand,4,8,linear,50,1.638007640838623,185.2205843925476,EvolveGCNH,40.0
STGCN,0.5,rand,4,8,linear,50,1.5805233716964722,368.24509739875793,EvolveGCNH,41.0
STGCN,0.7,rand,4,8,linear,50,2.133840560913086,130.61530756950378,EvolveGCNH,42.0
STGCN,0.8,rand,4,8,linear,50,2.75639271736145,65.13732171058655,EvolveGCNH,43.0
IT-STGCN,0.3,rand,4,8,linear,50,1.3217897415161133,616.185971736908,EvolveGCNH,44.0
IT-STGCN,0.5,rand,4,8,linear,50,1.3990846872329712,338.1391079425812,EvolveGCNH,45.0
IT-STGCN,0.7,rand,4,8,linear,50,1.1557579040527344,473.616005897522,EvolveGCNH,46.0
IT-STGCN,0.8,rand,4,8,linear,50,2.304998874664306,574.5493834018707,EvolveGCNH,47.0
STGCN,0.3,rand,4,8,linear,50,1.8576561212539675,185.7032713890076,EvolveGCNH,48.0
STGCN,0.5,rand,4,8,linear,50,1.662004828453064,122.24623489379884,EvolveGCNH,49.0
STGCN,0.7,rand,4,8,linear,50,1.5774083137512207,199.977059841156,EvolveGCNH,50.0
STGCN,0.8,rand,4,8,linear,50,1.6534734964370728,175.11896300315857,EvolveGCNH,51.0
IT-STGCN,0.3,rand,4,8,linear,50,1.396623969078064,427.0845685005188,EvolveGCNH,52.0
IT-STGCN,0.5,rand,4,8,linear,50,1.7039474248886108,552.6199445724487,EvolveGCNH,53.0
IT-STGCN,0.7,rand,4,8,linear,50,1.833590507507324,485.2909166812897,EvolveGCNH,54.0
IT-STGCN,0.8,rand,4,8,linear,50,2.376573324203491,462.22648072242737,EvolveGCNH,55.0
STGCN,0.3,rand,4,8,linear,50,1.6039410829544067,184.9952757358551,EvolveGCNH,56.0
STGCN,0.5,rand,4,8,linear,50,2.01893949508667,184.688490152359,EvolveGCNH,57.0
STGCN,0.7,rand,4,8,linear,50,3.674086570739746,208.91535663604736,EvolveGCNH,58.0
STGCN,0.8,rand,4,8,linear,50,1.4799679517745972,174.6240746974945,EvolveGCNH,59.0
IT-STGCN,0.3,rand,4,8,linear,50,1.1357847452163696,501.5060019493103,EvolveGCNH,60.0
IT-STGCN,0.5,rand,4,8,linear,50,1.268065094947815,558.5226278305054,EvolveGCNH,61.0
IT-STGCN,0.7,rand,4,8,linear,50,2.015947103500366,586.0645997524261,EvolveGCNH,62.0
IT-STGCN,0.8,rand,4,8,linear,50,1.5902751684188845,498.0337398052216,EvolveGCNH,63.0
STGCN,0.3,rand,4,8,linear,50,1.1000642776489258,228.09526896476743,EvolveGCNH,64.0
STGCN,0.5,rand,4,8,linear,50,2.0478668212890625,167.859610080719,EvolveGCNH,65.0
STGCN,0.7,rand,4,8,linear,50,1.8592538833618164,168.3788788318634,EvolveGCNH,66.0
STGCN,0.8,rand,4,8,linear,50,1.687050700187683,152.99318552017212,EvolveGCNH,67.0
IT-STGCN,0.3,rand,4,8,linear,50,1.5611051321029663,551.041264295578,EvolveGCNH,68.0
IT-STGCN,0.5,rand,4,8,linear,50,1.4720004796981812,397.5789344310761,EvolveGCNH,69.0
IT-STGCN,0.7,rand,4,8,linear,50,1.2833077907562256,456.7611651420593,EvolveGCNH,70.0
IT-STGCN,0.8,rand,4,8,linear,50,3.622381448745728,543.4286136627197,EvolveGCNH,71.0
STGCN,0.3,rand,4,8,linear,50,1.7083065509796145,87.59319233894348,EvolveGCNH,72.0
STGCN,0.5,rand,4,8,linear,50,2.36702036857605,119.51986980438232,EvolveGCNH,73.0
STGCN,0.7,rand,4,8,linear,50,1.509550929069519,128.96024680137634,EvolveGCNH,74.0
STGCN,0.8,rand,4,8,linear,50,1.5119954347610474,322.25086641311646,EvolveGCNH,75.0
IT-STGCN,0.3,rand,4,8,linear,50,1.450497031211853,304.0560827255249,EvolveGCNH,76.0
IT-STGCN,0.5,rand,4,8,linear,50,1.4707920551300049,564.800032377243,EvolveGCNH,77.0
IT-STGCN,0.7,rand,4,8,linear,50,1.3690060377120972,495.7317967414856,EvolveGCNH,78.0
IT-STGCN,0.8,rand,4,8,linear,50,1.5829050540924072,435.6893572807312,EvolveGCNH,79.0
STGCN,0.3,rand,4,8,linear,50,1.5303802490234375,204.63749361038208,EvolveGCNH,80.0
STGCN,0.5,rand,4,8,linear,50,2.5756096839904785,188.33509492874143,EvolveGCNH,81.0
STGCN,0.7,rand,4,8,linear,50,2.0134754180908203,139.37986207008362,EvolveGCNH,82.0
STGCN,0.8,rand,4,8,linear,50,3.460829257965088,151.218412399292,EvolveGCNH,83.0
IT-STGCN,0.3,rand,4,8,linear,50,1.4440287351608276,513.3438236713409,EvolveGCNH,84.0
IT-STGCN,0.5,rand,4,8,linear,50,1.5707441568374634,525.6394336223602,EvolveGCNH,85.0
IT-STGCN,0.7,rand,4,8,linear,50,1.6023313999176023,514.393874168396,EvolveGCNH,86.0
IT-STGCN,0.8,rand,4,8,linear,50,1.936079502105713,494.65894174575806,EvolveGCNH,87.0
STGCN,0.3,rand,4,8,linear,50,1.873513340950012,158.1464376449585,EvolveGCNH,88.0
STGCN,0.5,rand,4,8,linear,50,2.1717283725738525,195.18131303787231,EvolveGCNH,89.0
STGCN,0.7,rand,4,8,linear,50,2.1760830879211426,168.32618951797485,EvolveGCNH,90.0
STGCN,0.8,rand,4,8,linear,50,2.1851868629455566,191.32316422462463,EvolveGCNH,91.0
IT-STGCN,0.3,rand,4,8,linear,50,1.487029194831848,486.72829365730286,EvolveGCNH,92.0
IT-STGCN,0.5,rand,4,8,linear,50,1.4891773462295532,476.6734294891357,EvolveGCNH,93.0
IT-STGCN,0.7,rand,4,8,linear,50,2.25528335571289,589.2858719825745,EvolveGCNH,94.0
IT-STGCN,0.8,rand,4,8,linear,50,1.6711211204528809,445.8704295158386,EvolveGCNH,95.0
STGCN,0.3,rand,4,8,linear,50,1.388355016708374,164.21573328971863,EvolveGCNH,96.0
STGCN,0.5,rand,4,8,linear,50,2.299456119537353,199.11473894119263,EvolveGCNH,97.0
STGCN,0.7,rand,4,8,linear,50,2.8326244354248047,172.96964526176453,EvolveGCNH,98.0
STGCN,0.8,rand,4,8,linear,50,1.7233397960662842,187.1596119403839,EvolveGCNH,99.0
IT-STGCN,0.3,rand,4,8,linear,50,1.43795645236969,408.2161228656769,EvolveGCNH,100.0
IT-STGCN,0.5,rand,4,8,linear,50,1.5433210134506226,389.9620144367218,EvolveGCNH,101.0
IT-STGCN,0.7,rand,4,8,linear,50,1.4455054998397827,516.7578320503235,EvolveGCNH,102.0
IT-STGCN,0.8,rand,4,8,linear,50,1.5525944232940674,284.3157949447632,EvolveGCNH,103.0
STGCN,0.3,rand,4,8,linear,50,1.5283116102218628,266.046510219574,EvolveGCNH,104.0
STGCN,0.5,rand,4,8,linear,50,1.4682538509368896,152.6142029762268,EvolveGCNH,105.0
STGCN,0.7,rand,4,8,linear,50,1.697813868522644,89.51612520217896,EvolveGCNH,106.0
STGCN,0.8,rand,4,8,linear,50,2.067082405090332,147.9026083946228,EvolveGCNH,107.0
IT-STGCN,0.3,rand,4,8,linear,50,1.448816180229187,506.8422520160675,EvolveGCNH,108.0
IT-STGCN,0.5,rand,4,8,linear,50,1.3523844480514526,401.9219813346863,EvolveGCNH,109.0
IT-STGCN,0.7,rand,4,8,linear,50,1.25836181640625,455.40643978118896,EvolveGCNH,110.0
IT-STGCN,0.8,rand,4,8,linear,50,2.0175414085388184,517.0186595916748,EvolveGCNH,111.0
STGCN,0.3,rand,4,8,linear,50,1.428283452987671,188.11482572555545,EvolveGCNH,112.0
STGCN,0.5,rand,4,8,linear,50,1.4768556356430054,148.65265035629272,EvolveGCNH,113.0
STGCN,0.7,rand,4,8,linear,50,2.422041893005371,173.2251422405243,EvolveGCNH,114.0
STGCN,0.8,rand,4,8,linear,50,1.9306919574737549,218.349928855896,EvolveGCNH,115.0
IT-STGCN,0.3,rand,4,8,linear,50,1.3082956075668335,399.1893203258514,EvolveGCNH,116.0
IT-STGCN,0.5,rand,4,8,linear,50,1.3534237146377563,528.2018928527832,EvolveGCNH,117.0
IT-STGCN,0.7,rand,4,8,linear,50,1.668653130531311,480.07459020614624,EvolveGCNH,118.0
IT-STGCN,0.8,rand,4,8,linear,50,1.7696040868759155,548.2099223136902,EvolveGCNH,119.0
STGCN,0.3,rand,4,8,linear,50,1.668218731880188,161.77053213119507,EvolveGCNH,120.0
STGCN,0.5,rand,4,8,linear,50,1.9851698875427248,171.76311779022217,EvolveGCNH,121.0
STGCN,0.7,rand,4,8,linear,50,1.78437340259552,199.42312359809875,EvolveGCNH,122.0
STGCN,0.8,rand,4,8,linear,50,1.833827257156372,149.41631865501404,EvolveGCNH,123.0
IT-STGCN,0.3,rand,4,8,linear,50,1.472355604171753,248.2717323303223,EvolveGCNH,124.0
IT-STGCN,0.5,rand,4,8,linear,50,1.4257235527038574,474.7497229576111,EvolveGCNH,125.0
IT-STGCN,0.7,rand,4,8,linear,50,2.174577236175537,268.38746976852417,EvolveGCNH,126.0
IT-STGCN,0.8,rand,4,8,linear,50,1.324686050415039,448.0752925872803,EvolveGCNH,127.0
STGCN,0.3,rand,4,8,linear,50,1.453858494758606,68.4831531047821,EvolveGCNH,128.0
STGCN,0.5,rand,4,8,linear,50,1.7178446054458618,137.4154040813446,EvolveGCNH,129.0
STGCN,0.7,rand,4,8,linear,50,1.3100403547286987,219.19062781333923,EvolveGCNH,130.0
STGCN,0.8,rand,4,8,linear,50,2.973626136779785,162.18622279167175,EvolveGCNH,131.0
IT-STGCN,0.3,rand,4,8,linear,50,1.5522117614746094,262.0522162914276,EvolveGCNH,132.0
IT-STGCN,0.5,rand,4,8,linear,50,1.464901566505432,592.2868452072144,EvolveGCNH,133.0
IT-STGCN,0.7,rand,4,8,linear,50,1.5654510259628296,608.2536177635193,EvolveGCNH,134.0
IT-STGCN,0.8,rand,4,8,linear,50,1.570325493812561,544.3371632099152,EvolveGCNH,135.0
STGCN,0.3,rand,4,8,linear,50,1.4980976581573486,202.462100982666,EvolveGCNH,136.0
STGCN,0.5,rand,4,8,linear,50,2.283744096755981,103.034259557724,EvolveGCNH,137.0
STGCN,0.7,rand,4,8,linear,50,1.3774170875549316,220.58437609672544,EvolveGCNH,138.0
STGCN,0.8,rand,4,8,linear,50,2.181222438812256,376.7336299419403,EvolveGCNH,139.0
IT-STGCN,0.3,rand,4,8,linear,50,1.2861871719360352,512.181453704834,EvolveGCNH,140.0
IT-STGCN,0.5,rand,4,8,linear,50,1.3958534002304075,627.8328096866608,EvolveGCNH,141.0
IT-STGCN,0.7,rand,4,8,linear,50,1.637001395225525,700.6235191822052,EvolveGCNH,142.0
IT-STGCN,0.8,rand,4,8,linear,50,1.407577395439148,778.4824259281158,EvolveGCNH,143.0
STGCN,0.3,rand,4,8,linear,50,1.5490695238113403,119.31048464775084,EvolveGCNH,144.0
STGCN,0.5,rand,4,8,linear,50,2.434036493301392,161.1216344833374,EvolveGCNH,145.0
STGCN,0.7,rand,4,8,linear,50,1.659032106399536,265.12464714050293,EvolveGCNH,146.0
STGCN,0.8,rand,4,8,linear,50,3.258655548095703,158.27231359481812,EvolveGCNH,147.0
IT-STGCN,0.3,rand,4,8,linear,50,1.692738652229309,575.3142564296722,EvolveGCNH,148.0
IT-STGCN,0.5,rand,4,8,linear,50,1.3839346170425415,305.29539799690247,EvolveGCNH,149.0
IT-STGCN,0.7,rand,4,8,linear,50,1.6507728099822998,422.4749660491944,EvolveGCNH,150.0
IT-STGCN,0.8,rand,4,8,linear,50,1.5401629209518433,510.0226981639862,EvolveGCNH,151.0
STGCN,0.3,rand,4,8,linear,50,1.9434207677841189,67.55672812461853,EvolveGCNH,152.0
STGCN,0.5,rand,4,8,linear,50,1.9353394508361816,146.97894144058228,EvolveGCNH,153.0
STGCN,0.7,rand,4,8,linear,50,2.1520743370056152,324.16544127464294,EvolveGCNH,154.0
STGCN,0.8,rand,4,8,linear,50,1.6821097135543823,90.88721895217896,EvolveGCNH,155.0
IT-STGCN,0.3,rand,4,8,linear,50,1.324628829956055,423.87683725357056,EvolveGCNH,156.0
IT-STGCN,0.5,rand,4,8,linear,50,1.332103610038757,277.757999420166,EvolveGCNH,157.0
IT-STGCN,0.7,rand,4,8,linear,50,1.5473932027816772,339.2051041126251,EvolveGCNH,158.0
IT-STGCN,0.8,rand,4,8,linear,50,1.575364112854004,373.3452684879303,EvolveGCNH,159.0
STGCN,0.3,rand,4,8,linear,50,1.6038233041763306,68.70334720611572,EvolveGCNH,160.0
STGCN,0.5,rand,4,8,linear,50,2.3065810203552246,131.44196724891663,EvolveGCNH,161.0
STGCN,0.7,rand,4,8,linear,50,3.003753662109375,111.15613389015198,EvolveGCNH,162.0
STGCN,0.8,rand,4,8,linear,50,1.5492548942565918,130.02095484733582,EvolveGCNH,163.0
IT-STGCN,0.3,rand,4,8,linear,50,1.4031084775924685,327.131867647171,EvolveGCNH,164.0
IT-STGCN,0.5,rand,4,8,linear,50,1.6180555820465088,535.1185591220856,EvolveGCNH,165.0
IT-STGCN,0.7,rand,4,8,linear,50,1.954345107078552,191.17127633094788,EvolveGCNH,166.0
IT-STGCN,0.8,rand,4,8,linear,50,1.4781304597854614,565.9806113243103,EvolveGCNH,167.0
STGCN,0.3,rand,4,8,linear,50,1.5562946796417236,67.91976070404053,EvolveGCNH,168.0
STGCN,0.5,rand,4,8,linear,50,1.6262099742889404,65.98961734771729,EvolveGCNH,169.0
STGCN,0.7,rand,4,8,linear,50,2.4529175758361816,172.2975537776947,EvolveGCNH,170.0
STGCN,0.8,rand,4,8,linear,50,1.531631350517273,252.9295346736908,EvolveGCNH,171.0
IT-STGCN,0.3,rand,4,8,linear,50,1.4428043365478516,201.0431880950928,EvolveGCNH,172.0
IT-STGCN,0.5,rand,4,8,linear,50,1.3982014656066897,473.99429631233215,EvolveGCNH,173.0
IT-STGCN,0.7,rand,4,8,linear,50,1.672025442123413,241.2172553539276,EvolveGCNH,174.0
IT-STGCN,0.8,rand,4,8,linear,50,1.3012049198150637,438.77993726730347,EvolveGCNH,175.0
STGCN,0.3,rand,4,8,linear,50,1.8196096420288088,123.05054998397829,EvolveGCNH,176.0
STGCN,0.5,rand,4,8,linear,50,2.566805601119995,104.05630135536194,EvolveGCNH,177.0
STGCN,0.7,rand,4,8,linear,50,2.4773833751678467,213.7203118801117,EvolveGCNH,178.0
STGCN,0.8,rand,4,8,linear,50,1.6329379081726074,200.78326869010925,EvolveGCNH,179.0
IT-STGCN,0.3,rand,4,8,linear,50,1.6221280097961426,234.01778888702395,EvolveGCNH,180.0
IT-STGCN,0.5,rand,4,8,linear,50,1.4095282554626465,502.8021624088288,EvolveGCNH,181.0
IT-STGCN,0.7,rand,4,8,linear,50,1.5154670476913452,264.3759398460388,EvolveGCNH,182.0
IT-STGCN,0.8,rand,4,8,linear,50,1.6638489961624146,403.6754081249237,EvolveGCNH,183.0
STGCN,0.3,rand,4,8,linear,50,1.4273582696914673,65.48690533638,EvolveGCNH,184.0
STGCN,0.5,rand,4,8,linear,50,1.6928919553756714,115.91317892074584,EvolveGCNH,185.0
STGCN,0.7,rand,4,8,linear,50,1.7624274492263794,220.78521060943604,EvolveGCNH,186.0
STGCN,0.8,rand,4,8,linear,50,2.798985958099365,157.72341108322144,EvolveGCNH,187.0
IT-STGCN,0.3,rand,4,8,linear,50,1.333107352256775,204.59115886688232,EvolveGCNH,188.0
IT-STGCN,0.5,rand,4,8,linear,50,1.4917964935302734,494.1883943080902,EvolveGCNH,189.0
IT-STGCN,0.7,rand,4,8,linear,50,2.117882490158081,405.5676131248474,EvolveGCNH,190.0
IT-STGCN,0.8,rand,4,8,linear,50,2.22205138206482,339.75590658187866,EvolveGCNH,191.0
STGCN,0.3,rand,4,8,linear,50,1.3539164066314695,97.94689464569092,EvolveGCNH,192.0
STGCN,0.5,rand,4,8,linear,50,1.6052335500717163,147.79030585289,EvolveGCNH,193.0
STGCN,0.7,rand,4,8,linear,50,2.0427510738372803,160.62913966178894,EvolveGCNH,194.0
STGCN,0.8,rand,4,8,linear,50,2.360564708709717,85.77933859825134,EvolveGCNH,195.0
IT-STGCN,0.3,rand,4,8,linear,50,1.7383062839508057,276.35245418548584,EvolveGCNH,196.0
IT-STGCN,0.5,rand,4,8,linear,50,1.4221826791763306,431.3517277240753,EvolveGCNH,197.0
IT-STGCN,0.7,rand,4,8,linear,50,1.4470336437225342,263.7098069190979,EvolveGCNH,198.0
IT-STGCN,0.8,rand,4,8,linear,50,2.4959611892700195,396.1227984428406,EvolveGCNH,199.0
STGCN,0.3,rand,4,8,linear,50,1.1609702110290527,65.43028926849365,EvolveGCNH,200.0
STGCN,0.5,rand,4,8,linear,50,1.963675856590271,74.32355618476868,EvolveGCNH,201.0
STGCN,0.7,rand,4,8,linear,50,3.0237088203430176,270.673556804657,EvolveGCNH,202.0
STGCN,0.8,rand,4,8,linear,50,1.8438338041305544,181.01750445365903,EvolveGCNH,203.0
IT-STGCN,0.3,rand,4,8,linear,50,1.3334612846374512,207.6998515129089,EvolveGCNH,204.0
IT-STGCN,0.5,rand,4,8,linear,50,1.8185406923294067,471.5519828796387,EvolveGCNH,205.0
IT-STGCN,0.7,rand,4,8,linear,50,2.1341631412506104,268.09908294677734,EvolveGCNH,206.0
IT-STGCN,0.8,rand,4,8,linear,50,2.178944826126098,383.7570848464966,EvolveGCNH,207.0
STGCN,0.3,rand,4,8,linear,50,1.494412541389465,64.72998142242432,EvolveGCNH,208.0
STGCN,0.5,rand,4,8,linear,50,1.5489706993103027,93.12167859077454,EvolveGCNH,209.0
STGCN,0.7,rand,4,8,linear,50,1.9716671705245967,218.66507077217105,EvolveGCNH,210.0
STGCN,0.8,rand,4,8,linear,50,2.7690372467041016,159.0597095489502,EvolveGCNH,211.0
IT-STGCN,0.3,rand,4,8,linear,50,1.4125165939331057,212.69383549690247,EvolveGCNH,212.0
IT-STGCN,0.5,rand,4,8,linear,50,1.5465993881225586,438.0789034366608,EvolveGCNH,213.0
IT-STGCN,0.7,rand,4,8,linear,50,2.146172523498535,355.0477225780487,EvolveGCNH,214.0
IT-STGCN,0.8,rand,4,8,linear,50,1.884756684303284,461.34576177597046,EvolveGCNH,215.0
STGCN,0.3,rand,4,8,linear,50,1.5601565837860107,67.53907299041748,EvolveGCNH,216.0
STGCN,0.5,rand,4,8,linear,50,1.5646803379058838,79.59120845794678,EvolveGCNH,217.0
STGCN,0.7,rand,4,8,linear,50,2.9896233081817627,181.3984563350677,EvolveGCNH,218.0
STGCN,0.8,rand,4,8,linear,50,2.2340691089630127,173.89847540855408,EvolveGCNH,219.0
IT-STGCN,0.3,rand,4,8,linear,50,1.2798399925231934,222.94172644615173,EvolveGCNH,220.0
IT-STGCN,0.5,rand,4,8,linear,50,1.2904082536697388,459.9174380302429,EvolveGCNH,221.0
IT-STGCN,0.7,rand,4,8,linear,50,1.3370798826217651,192.7902815341949,EvolveGCNH,222.0
IT-STGCN,0.8,rand,4,8,linear,50,1.8169316053390503,478.0622766017914,EvolveGCNH,223.0
STGCN,0.3,rand,4,8,linear,50,1.4569140672683716,63.84348011016846,EvolveGCNH,224.0
STGCN,0.5,rand,4,8,linear,50,1.6203690767288208,64.49715423583984,EvolveGCNH,225.0
STGCN,0.7,rand,4,8,linear,50,2.2258293628692627,117.05044865608215,EvolveGCNH,226.0
STGCN,0.8,rand,4,8,linear,50,1.5535683631896973,201.93227887153623,EvolveGCNH,227.0
IT-STGCN,0.3,rand,4,8,linear,50,1.421805739402771,324.312753200531,EvolveGCNH,228.0
IT-STGCN,0.5,rand,4,8,linear,50,1.1838504076004028,468.1764445304871,EvolveGCNH,229.0
IT-STGCN,0.7,rand,4,8,linear,50,1.099995255470276,298.703227519989,EvolveGCNH,230.0
IT-STGCN,0.8,rand,4,8,linear,50,1.8814725875854488,442.9087579250336,EvolveGCNH,231.0
STGCN,0.3,rand,4,8,linear,50,1.8951983451843264,65.7663779258728,EvolveGCNH,232.0
