,dataset,method,mrate,mtype,lags,nof_filters,inter_method,epoch,mse,calculation_time,model
101,monteGConvGRU,IT-STGCN,0.5,rand,4,12,linear,50,0.9431157112121582,497.89526438713074,GConvGRU
102,monteGConvGRU,IT-STGCN,0.7,rand,4,12,linear,50,1.0071147680282593,565.0581324100494,GConvGRU
103,monteGConvGRU,IT-STGCN,0.8,rand,4,12,linear,50,1.149182915687561,896.7082209587097,GConvGRU
104,monteGConvGRU,STGCN,0.3,rand,4,12,linear,50,0.9830527305603028,372.466424703598,GConvGRU
105,monteGConvGRU,STGCN,0.5,rand,4,12,linear,50,1.1126952171325684,412.8161013126373,GConvGRU
106,monteGConvGRU,STGCN,0.7,rand,4,12,linear,50,1.318723440170288,476.75766468048096,GConvGRU
107,monteGConvGRU,STGCN,0.8,rand,4,12,linear,50,1.5110933780670166,573.4049730300903,GConvGRU
108,monteGConvGRU,IT-STGCN,0.3,rand,4,12,linear,50,0.9366875290870668,634.332602262497,GConvGRU
109,monteGConvGRU,IT-STGCN,0.5,rand,4,12,linear,50,0.9424656629562378,535.6238105297089,GConvGRU
110,monteGConvGRU,IT-STGCN,0.7,rand,4,12,linear,50,1.011739730834961,559.1378321647644,GConvGRU
111,monteGConvGRU,IT-STGCN,0.8,rand,4,12,linear,50,1.102267861366272,775.738481760025,GConvGRU
112,monteGConvGRU,STGCN,0.3,rand,4,12,linear,50,0.9803106188774108,290.7143306732178,GConvGRU
113,monteGConvGRU,STGCN,0.5,rand,4,12,linear,50,1.118279218673706,586.8568828105927,GConvGRU
114,monteGConvGRU,STGCN,0.7,rand,4,12,linear,50,1.342152118682861,589.9219274520874,GConvGRU
115,monteGConvGRU,STGCN,0.8,rand,4,12,linear,50,1.5533089637756348,563.2504880428314,GConvGRU
116,monteGConvGRU,IT-STGCN,0.3,rand,4,12,linear,50,0.934739112854004,722.3054406642914,GConvGRU
117,monteGConvGRU,IT-STGCN,0.5,rand,4,12,linear,50,0.9441744089126588,858.1133334636688,GConvGRU
118,monteGConvGRU,IT-STGCN,0.7,rand,4,12,linear,50,1.0098960399627686,821.6174261569977,GConvGRU
119,monteGConvGRU,IT-STGCN,0.8,rand,4,12,linear,50,1.1152868270874023,873.4697959423065,GConvGRU
120,monteGConvGRU,STGCN,0.3,rand,4,12,linear,50,0.9819648265838624,233.38414001464844,GConvGRU
121,monteGConvGRU,STGCN,0.5,rand,4,12,linear,50,1.1232036352157593,500.2318289279938,GConvGRU
122,monteGConvGRU,STGCN,0.7,rand,4,12,linear,50,1.3989970684051514,532.337881565094,GConvGRU
123,monteGConvGRU,STGCN,0.8,rand,4,12,linear,50,1.57249653339386,388.5395233631134,GConvGRU
124,monteGConvGRU,IT-STGCN,0.3,rand,4,12,linear,50,0.9358643889427184,710.2263188362122,GConvGRU
125,monteGConvGRU,IT-STGCN,0.5,rand,4,12,linear,50,0.944595992565155,714.9034340381622,GConvGRU
126,monteGConvGRU,IT-STGCN,0.7,rand,4,12,linear,50,1.0377626419067385,643.6671302318573,GConvGRU
127,monteGConvGRU,IT-STGCN,0.8,rand,4,12,linear,50,1.1611829996109009,658.5474035739899,GConvGRU
128,monteGConvGRU,STGCN,0.3,rand,4,12,linear,50,0.9865498542785645,555.5749888420105,GConvGRU
