dataset,method,mrate,mtype,lags,nof_filters,inter_method,epoch,mse,calculation_time,model
pedalme,IT-STGCN,0.2857142857142857,block,4,12.0,nearest,50.0,1.1247597932815552,8.173375606536865,GConvGRU
pedalme,STGCN,0.2857142857142857,block,4,12.0,linear,50.0,1.204208254814148,6.943778038024902,GConvGRU
pedalme,STGCN,0.2857142857142857,block,4,12.0,nearest,50.0,1.2057781219482422,6.871406078338623,GConvGRU
pedalme,IT-STGCN,0.2857142857142857,block,4,12.0,linear,50.0,1.1311278343200684,8.28731894493103,GConvGRU
pedalme,IT-STGCN,0.2857142857142857,block,4,12.0,nearest,50.0,1.4251835346221924,8.22949481010437,GConvGRU
pedalme,STGCN,0.2857142857142857,block,4,12.0,linear,50.0,1.3350605964660645,6.617539405822754,GConvGRU
pedalme,STGCN,0.2857142857142857,block,4,12.0,nearest,50.0,1.299630045890808,7.122484683990479,GConvGRU
pedalme,IT-STGCN,0.2857142857142857,block,4,12.0,linear,50.0,1.1101722717285156,8.066674947738647,GConvGRU
pedalme,IT-STGCN,0.2857142857142857,block,4,12.0,nearest,50.0,1.266895055770874,7.385048151016235,GConvGRU
pedalme,STGCN,0.2857142857142857,block,4,12.0,linear,50.0,1.1964430809020996,8.089934825897217,GConvGRU
pedalme,STGCN,0.2857142857142857,block,4,12.0,nearest,50.0,1.1843562126159668,8.360599279403687,GConvGRU
pedalme,IT-STGCN,0.2857142857142857,block,4,12.0,linear,50.0,1.239983081817627,9.152139902114868,GConvGRU
pedalme,IT-STGCN,0.2857142857142857,block,4,12.0,nearest,50.0,1.2843639850616455,10.46684741973877,GConvGRU
pedalme,STGCN,0.2857142857142857,block,4,12.0,linear,50.0,1.4681055545806885,8.283663272857666,GConvGRU
pedalme,STGCN,0.2857142857142857,block,4,12.0,nearest,50.0,1.480107665061951,6.59122896194458,GConvGRU
pedalme,IT-STGCN,0.2857142857142857,block,4,12.0,linear,50.0,1.4634233713150024,8.085801362991333,GConvGRU
pedalme,IT-STGCN,0.2857142857142857,block,4,12.0,nearest,50.0,1.64276123046875,7.452381610870361,GConvGRU
pedalme,STGCN,0.2857142857142857,block,4,12.0,linear,50.0,1.3233524560928345,7.130155801773071,GConvGRU
pedalme,STGCN,0.2857142857142857,block,4,12.0,nearest,50.0,1.244871735572815,6.929186582565308,GConvGRU
pedalme,IT-STGCN,0.2857142857142857,block,4,12.0,linear,50.0,1.313883662223816,7.274657487869263,GConvGRU
pedalme,IT-STGCN,0.2857142857142857,block,4,12.0,nearest,50.0,1.1624038219451904,9.049849510192873,GConvGRU
pedalme,STGCN,0.2857142857142857,block,4,12.0,linear,50.0,1.1552082300186155,7.612943887710571,GConvGRU
pedalme,STGCN,0.2857142857142857,block,4,12.0,nearest,50.0,1.130295991897583,7.338919878005981,GConvGRU
pedalme,IT-STGCN,0.2857142857142857,block,4,12.0,linear,50.0,1.3127740621566772,8.049556016921997,GConvGRU
pedalme,IT-STGCN,0.2857142857142857,block,4,12.0,nearest,50.0,1.3906608819961548,7.998400449752808,GConvGRU
pedalme,STGCN,0.2857142857142857,block,4,12.0,linear,50.0,1.4337315559387207,6.6210339069366455,GConvGRU
pedalme,STGCN,0.2857142857142857,block,4,12.0,nearest,50.0,1.1204386949539185,6.917099475860596,GConvGRU
pedalme,IT-STGCN,0.2857142857142857,block,4,12.0,linear,50.0,1.2513611316680908,7.912426233291626,GConvGRU
pedalme,IT-STGCN,0.2857142857142857,block,4,12.0,nearest,50.0,1.2858502864837646,7.211219310760498,GConvGRU
pedalme,STGCN,0.2857142857142857,block,4,12.0,linear,50.0,1.2948329448699951,6.817509889602661,GConvGRU
pedalme,STGCN,0.2857142857142857,block,4,12.0,nearest,50.0,1.2744908332824707,7.669827222824097,GConvGRU
pedalme,IT-STGCN,0.2857142857142857,block,4,12.0,linear,50.0,1.3099987506866455,8.742412805557251,GConvGRU
pedalme,IT-STGCN,0.2857142857142857,block,4,12.0,nearest,50.0,1.24341082572937,9.032060861587524,GConvGRU
pedalme,STGCN,0.2857142857142857,block,4,12.0,linear,50.0,1.3538953065872192,6.824545383453369,GConvGRU
pedalme,STGCN,0.2857142857142857,block,4,12.0,nearest,50.0,1.1575881242752075,7.587893009185791,GConvGRU
pedalme,IT-STGCN,0.2857142857142857,block,4,12.0,linear,50.0,1.248181700706482,8.17416763305664,GConvGRU
pedalme,IT-STGCN,0.2857142857142857,block,4,12.0,nearest,50.0,1.2149962186813354,8.163815021514893,GConvGRU
pedalme,STGCN,0.2857142857142857,block,4,12.0,linear,50.0,1.292843461036682,6.341470003128052,GConvGRU
pedalme,STGCN,0.2857142857142857,block,4,12.0,nearest,50.0,1.4865823984146118,6.934507608413696,GConvGRU
pedalme,IT-STGCN,0.2857142857142857,block,4,12.0,linear,50.0,1.2571457624435425,8.004397630691528,GConvGRU
pedalme,IT-STGCN,0.2857142857142857,block,4,12.0,nearest,50.0,1.315480351448059,7.505311965942383,GConvGRU
pedalme,STGCN,0.2857142857142857,block,4,12.0,linear,50.0,1.3052692413330078,7.627404928207397,GConvGRU
pedalme,STGCN,0.2857142857142857,block,4,12.0,nearest,50.0,1.2715413570404053,7.164395093917847,GConvGRU
pedalme,IT-STGCN,0.2857142857142857,block,4,12.0,linear,50.0,1.2849496603012085,7.761978387832642,GConvGRU
pedalme,IT-STGCN,0.2857142857142857,block,4,12.0,nearest,50.0,1.430055022239685,8.048066139221191,GConvGRU
pedalme,STGCN,0.2857142857142857,block,4,12.0,linear,50.0,1.2114449739456177,7.087819337844849,GConvGRU
pedalme,STGCN,0.2857142857142857,block,4,12.0,nearest,50.0,1.1374456882476809,6.764538526535034,GConvGRU
pedalme,IT-STGCN,0.2857142857142857,block,4,12.0,linear,50.0,1.2335550785064695,8.053203344345093,GConvGRU
pedalme,IT-STGCN,0.2857142857142857,block,4,12.0,nearest,50.0,1.1507302522659302,8.355129718780518,GConvGRU
pedalme,STGCN,0.2857142857142857,block,4,12.0,linear,50.0,1.272529125213623,7.538959980010986,GConvGRU
pedalme,STGCN,0.2857142857142857,block,4,12.0,nearest,50.0,1.445144534111023,7.646676301956177,GConvGRU
pedalme,IT-STGCN,0.2857142857142857,block,4,12.0,linear,50.0,1.3084218502044678,8.189393043518066,GConvGRU
pedalme,IT-STGCN,0.2857142857142857,block,4,12.0,nearest,50.0,1.3406513929367063,8.087849617004395,GConvGRU
pedalme,STGCN,0.2857142857142857,block,4,12.0,linear,50.0,1.449418544769287,7.152310132980347,GConvGRU
pedalme,STGCN,0.2857142857142857,block,4,12.0,nearest,50.0,1.207136869430542,7.113984107971191,GConvGRU
pedalme,IT-STGCN,0.2857142857142857,block,4,12.0,linear,50.0,1.3724400997161863,8.625421524047852,GConvGRU
pedalme,IT-STGCN,0.2857142857142857,block,4,12.0,nearest,50.0,1.4580432176589966,9.242222785949709,GConvGRU
pedalme,STGCN,0.2857142857142857,block,4,12.0,linear,50.0,1.299275040626526,7.073978185653687,GConvGRU
pedalme,STGCN,0.2857142857142857,block,4,12.0,nearest,50.0,1.4207583665847778,7.044167995452881,GConvGRU
pedalme,IT-STGCN,0.2857142857142857,block,4,12.0,linear,50.0,1.5394384860992432,8.157336950302124,GConvGRU
pedalme,IT-STGCN,0.2857142857142857,block,4,12.0,nearest,50.0,1.2146813869476318,7.68041205406189,GConvGRU
pedalme,STGCN,0.2857142857142857,block,4,12.0,linear,50.0,1.3487529754638672,6.915931940078735,GConvGRU
pedalme,STGCN,0.2857142857142857,block,4,12.0,nearest,50.0,1.4019086360931396,7.761545896530151,GConvGRU
pedalme,IT-STGCN,0.2857142857142857,block,4,12.0,linear,50.0,1.2450296878814695,9.948138952255247,GConvGRU
pedalme,IT-STGCN,0.2857142857142857,block,4,12.0,nearest,50.0,1.453610897064209,7.792999982833862,GConvGRU
pedalme,STGCN,0.2857142857142857,block,4,12.0,linear,50.0,1.2408037185668943,7.006924152374268,GConvGRU
pedalme,STGCN,0.2857142857142857,block,4,12.0,nearest,50.0,1.101803183555603,7.150777101516724,GConvGRU
pedalme,IT-STGCN,0.2857142857142857,block,4,12.0,linear,50.0,1.2150673866271973,7.943729400634766,GConvGRU
pedalme,IT-STGCN,0.2857142857142857,block,4,12.0,nearest,50.0,1.2523596286773682,8.115114212036133,GConvGRU
pedalme,STGCN,0.2857142857142857,block,4,12.0,linear,50.0,1.3103986978530884,6.982891321182251,GConvGRU
pedalme,STGCN,0.2857142857142857,block,4,12.0,nearest,50.0,1.1955982446670532,7.252470731735229,GConvGRU
pedalme,IT-STGCN,0.2857142857142857,block,4,12.0,linear,50.0,1.3285892009735107,8.14061951637268,GConvGRU
pedalme,IT-STGCN,0.2857142857142857,block,4,12.0,nearest,50.0,1.2911733388900757,8.028131484985352,GConvGRU
pedalme,STGCN,0.2857142857142857,block,4,12.0,linear,50.0,1.248723387718201,7.079061269760132,GConvGRU
pedalme,STGCN,0.2857142857142857,block,4,12.0,nearest,50.0,1.3353065252304075,7.146052360534668,GConvGRU
pedalme,IT-STGCN,0.2857142857142857,block,4,12.0,linear,50.0,1.2809274196624756,8.086281299591064,GConvGRU
pedalme,IT-STGCN,0.2857142857142857,block,4,12.0,nearest,50.0,1.310194492340088,8.041172981262207,GConvGRU
pedalme,STGCN,0.2857142857142857,block,4,12.0,linear,50.0,1.4068583250045776,7.112026929855347,GConvGRU
pedalme,STGCN,0.2857142857142857,block,4,12.0,nearest,50.0,1.26073157787323,7.098759174346924,GConvGRU
pedalme,IT-STGCN,0.2857142857142857,block,4,12.0,linear,50.0,1.4233237504959106,8.061692237854004,GConvGRU
pedalme,IT-STGCN,0.2857142857142857,block,4,12.0,nearest,50.0,1.2425603866577148,8.004481792449951,GConvGRU
pedalme,STGCN,0.2857142857142857,block,4,12.0,linear,50.0,1.321624755859375,7.08263635635376,GConvGRU
pedalme,STGCN,0.2857142857142857,block,4,12.0,nearest,50.0,1.3742083311080933,7.088744163513184,GConvGRU
pedalme,IT-STGCN,0.2857142857142857,block,4,12.0,linear,50.0,1.4472941160202026,8.076215267181396,GConvGRU
pedalme,IT-STGCN,0.2857142857142857,block,4,12.0,nearest,50.0,1.147976994514465,8.063540697097778,GConvGRU
pedalme,STGCN,0.2857142857142857,block,4,12.0,linear,50.0,1.463924765586853,7.175082445144653,GConvGRU
pedalme,STGCN,0.2857142857142857,block,4,12.0,nearest,50.0,1.1905349493026731,7.124109506607056,GConvGRU
pedalme,IT-STGCN,0.2857142857142857,block,4,12.0,linear,50.0,1.55609130859375,8.086526155471802,GConvGRU
pedalme,IT-STGCN,0.2857142857142857,block,4,12.0,nearest,50.0,1.1978787183761597,8.305554389953613,GConvGRU
pedalme,STGCN,0.2857142857142857,block,4,12.0,linear,50.0,1.6736555099487305,7.5695178508758545,GConvGRU
pedalme,STGCN,0.2857142857142857,block,4,12.0,nearest,50.0,1.2996068000793457,6.7045371532440186,GConvGRU
pedalme,IT-STGCN,0.2857142857142857,block,4,12.0,linear,50.0,1.207388162612915,8.201380729675293,GConvGRU
pedalme,IT-STGCN,0.2857142857142857,block,4,12.0,nearest,50.0,1.3474743366241455,8.170742988586426,GConvGRU
pedalme,STGCN,0.2857142857142857,block,4,12.0,linear,50.0,1.1614497900009155,8.248488903045654,GConvGRU
pedalme,STGCN,0.2857142857142857,block,4,12.0,nearest,50.0,1.3102593421936035,7.917966842651367,GConvGRU
pedalme,IT-STGCN,0.2857142857142857,block,4,12.0,linear,50.0,1.5553234815597534,7.837578773498535,GConvGRU
pedalme,IT-STGCN,0.2857142857142857,block,4,12.0,nearest,50.0,1.1680790185928345,7.677541494369507,GConvGRU
pedalme,STGCN,0.2857142857142857,block,4,12.0,linear,50.0,1.241470456123352,7.155380725860596,GConvGRU
pedalme,STGCN,0.2857142857142857,block,4,12.0,nearest,50.0,1.2114497423171997,7.087659597396851,GConvGRU
pedalme,IT-STGCN,0.2857142857142857,block,4,12.0,linear,50.0,1.3644238710403442,8.232947826385498,GConvGRU
pedalme,IT-STGCN,0.2857142857142857,block,4,12.0,nearest,50.0,1.3851318359375,8.111109495162964,GConvGRU
pedalme,STGCN,0.2857142857142857,block,4,12.0,linear,50.0,1.459450602531433,7.139507055282593,GConvGRU
pedalme,STGCN,0.2857142857142857,block,4,12.0,nearest,50.0,1.2681407928466797,6.794381141662598,GConvGRU
pedalme,IT-STGCN,0.2857142857142857,block,4,12.0,linear,50.0,1.228248953819275,8.10246467590332,GConvGRU
pedalme,IT-STGCN,0.2857142857142857,block,4,12.0,nearest,50.0,1.2230530977249146,8.058337688446045,GConvGRU
pedalme,STGCN,0.2857142857142857,block,4,12.0,linear,50.0,1.3390655517578125,6.884074926376343,GConvGRU
pedalme,STGCN,0.2857142857142857,block,4,12.0,nearest,50.0,1.0578533411026,6.883749485015869,GConvGRU
pedalme,IT-STGCN,0.2857142857142857,block,4,12.0,linear,50.0,1.69005286693573,7.883904218673706,GConvGRU
pedalme,IT-STGCN,0.2857142857142857,block,4,12.0,nearest,50.0,1.2087910175323486,7.737303733825684,GConvGRU
pedalme,STGCN,0.2857142857142857,block,4,12.0,linear,50.0,1.3003863096237185,7.315589427947998,GConvGRU
pedalme,STGCN,0.2857142857142857,block,4,12.0,nearest,50.0,1.378222942352295,7.127541780471802,GConvGRU
pedalme,IT-STGCN,0.2857142857142857,block,4,12.0,linear,50.0,1.327337384223938,9.891375064849854,GConvGRU
pedalme,IT-STGCN,0.2857142857142857,block,4,12.0,nearest,50.0,1.2174322605133057,8.966375827789307,GConvGRU
pedalme,STGCN,0.5,rand,4,12.0,linear,50.0,1.5123056173324585,5.634674549102783,GConvGRU
pedalme,STGCN,0.5,rand,4,12.0,nearest,50.0,1.958773136138916,5.379536151885986,GConvGRU
pedalme,STGCN,0.8,rand,4,12.0,linear,50.0,2.039609432220459,5.500873327255249,GConvGRU
pedalme,STGCN,0.8,rand,4,12.0,nearest,50.0,1.8183810710906985,5.47047758102417,GConvGRU
pedalme,IT-STGCN,0.5,rand,4,12.0,linear,50.0,1.2172722816467283,6.112759828567505,GConvGRU
pedalme,IT-STGCN,0.5,rand,4,12.0,nearest,50.0,1.244036316871643,6.040340900421143,GConvGRU
pedalme,IT-STGCN,0.8,rand,4,12.0,linear,50.0,1.6201238632202148,6.011037588119507,GConvGRU
pedalme,IT-STGCN,0.8,rand,4,12.0,nearest,50.0,1.9073904752731323,5.953258991241455,GConvGRU
pedalme,STGCN,0.5,rand,4,12.0,linear,50.0,1.4090723991394043,5.421509981155396,GConvGRU
pedalme,STGCN,0.5,rand,4,12.0,nearest,50.0,2.1836636066436768,5.478220701217651,GConvGRU
pedalme,STGCN,0.8,rand,4,12.0,linear,50.0,1.6418536901474,5.485897779464722,GConvGRU
pedalme,STGCN,0.8,rand,4,12.0,nearest,50.0,1.7569094896316528,5.447198152542114,GConvGRU
pedalme,IT-STGCN,0.5,rand,4,12.0,linear,50.0,1.478963851928711,6.037469148635864,GConvGRU
pedalme,IT-STGCN,0.5,rand,4,12.0,nearest,50.0,1.4985628128051758,6.106413125991821,GConvGRU
pedalme,IT-STGCN,0.8,rand,4,12.0,linear,50.0,2.94491982460022,6.060097932815552,GConvGRU
pedalme,IT-STGCN,0.8,rand,4,12.0,nearest,50.0,1.441765069961548,6.01687216758728,GConvGRU
pedalme,STGCN,0.5,rand,4,12.0,linear,50.0,1.2293119430541992,5.523111820220947,GConvGRU
pedalme,STGCN,0.5,rand,4,12.0,nearest,50.0,1.7972118854522705,13.113623857498167,GConvGRU
pedalme,STGCN,0.8,rand,4,12.0,linear,50.0,1.603521466255188,13.798113822937012,GConvGRU
pedalme,STGCN,0.8,rand,4,12.0,nearest,50.0,2.5554685592651367,11.305655002593994,GConvGRU
pedalme,IT-STGCN,0.5,rand,4,12.0,linear,50.0,1.4269742965698242,13.670228719711304,GConvGRU
pedalme,IT-STGCN,0.5,rand,4,12.0,nearest,50.0,1.5636179447174072,13.97845196723938,GConvGRU
pedalme,IT-STGCN,0.8,rand,4,12.0,linear,50.0,1.7613213062286377,13.716200828552246,GConvGRU
pedalme,IT-STGCN,0.8,rand,4,12.0,nearest,50.0,1.5370616912841797,13.721495151519775,GConvGRU
pedalme,STGCN,0.5,rand,4,12.0,linear,50.0,1.8866565227508545,11.795657396316528,GConvGRU
pedalme,STGCN,0.5,rand,4,12.0,nearest,50.0,1.6457107067108154,12.04172968864441,GConvGRU
pedalme,STGCN,0.8,rand,4,12.0,linear,50.0,1.5954960584640503,12.182583808898926,GConvGRU
pedalme,STGCN,0.8,rand,4,12.0,nearest,50.0,1.5955414772033691,12.349510669708252,GConvGRU
pedalme,IT-STGCN,0.5,rand,4,12.0,linear,50.0,1.982318639755249,13.548126697540283,GConvGRU
pedalme,IT-STGCN,0.5,rand,4,12.0,nearest,50.0,1.5661941766738892,13.477529287338257,GConvGRU
pedalme,IT-STGCN,0.8,rand,4,12.0,linear,50.0,1.8284051418304443,13.43774962425232,GConvGRU
pedalme,IT-STGCN,0.8,rand,4,12.0,nearest,50.0,1.3307057619094849,14.301845073699951,GConvGRU
pedalme,STGCN,0.5,rand,4,12.0,linear,50.0,1.260812282562256,9.904950618743896,GConvGRU
pedalme,STGCN,0.5,rand,4,12.0,nearest,50.0,1.718062162399292,10.568150281906128,GConvGRU
pedalme,STGCN,0.8,rand,4,12.0,linear,50.0,1.6422110795974731,9.820166826248167,GConvGRU
pedalme,STGCN,0.8,rand,4,12.0,nearest,50.0,1.9313714504241943,10.330776453018188,GConvGRU
pedalme,IT-STGCN,0.5,rand,4,12.0,linear,50.0,1.822553634643555,11.959322214126589,GConvGRU
pedalme,IT-STGCN,0.5,rand,4,12.0,nearest,50.0,1.3241039514541626,12.062026500701904,GConvGRU
pedalme,IT-STGCN,0.8,rand,4,12.0,linear,50.0,1.7267464399337769,12.218539714813232,GConvGRU
pedalme,IT-STGCN,0.8,rand,4,12.0,nearest,50.0,1.433908462524414,12.35457444190979,GConvGRU
pedalme,STGCN,0.5,rand,4,12.0,linear,50.0,1.705496907234192,10.891357898712158,GConvGRU
pedalme,STGCN,0.5,rand,4,12.0,nearest,50.0,1.4497861862182615,10.889986038208008,GConvGRU
pedalme,STGCN,0.8,rand,4,12.0,linear,50.0,1.7029168605804443,11.170183897018433,GConvGRU
pedalme,STGCN,0.8,rand,4,12.0,nearest,50.0,1.7274540662765503,11.212887525558472,GConvGRU
pedalme,IT-STGCN,0.5,rand,4,12.0,linear,50.0,1.454468011856079,8.32625126838684,GConvGRU
pedalme,IT-STGCN,0.5,rand,4,12.0,nearest,50.0,1.5659528970718384,6.129067659378052,GConvGRU
pedalme,IT-STGCN,0.8,rand,4,12.0,linear,50.0,1.7301862239837646,6.067587375640869,GConvGRU
pedalme,IT-STGCN,0.8,rand,4,12.0,nearest,50.0,1.6146726608276367,5.998374223709106,GConvGRU
pedalme,STGCN,0.5,rand,4,12.0,linear,50.0,1.4424645900726318,5.441704750061035,GConvGRU
pedalme,STGCN,0.5,rand,4,12.0,nearest,50.0,1.410367727279663,5.432303428649902,GConvGRU
pedalme,STGCN,0.8,rand,4,12.0,linear,50.0,1.7585636377334597,5.392225503921509,GConvGRU
pedalme,STGCN,0.8,rand,4,12.0,nearest,50.0,2.1732537746429443,5.403989315032959,GConvGRU
pedalme,IT-STGCN,0.5,rand,4,12.0,linear,50.0,1.5961694717407229,6.025761365890503,GConvGRU
pedalme,IT-STGCN,0.5,rand,4,12.0,nearest,50.0,1.536125659942627,5.96317458152771,GConvGRU
pedalme,IT-STGCN,0.8,rand,4,12.0,linear,50.0,1.4526584148406982,5.983553647994995,GConvGRU
pedalme,IT-STGCN,0.8,rand,4,12.0,nearest,50.0,2.0566928386688232,6.030977725982666,GConvGRU
pedalme,STGCN,0.5,rand,4,12.0,linear,50.0,1.82292902469635,5.561969041824341,GConvGRU
pedalme,STGCN,0.5,rand,4,12.0,nearest,50.0,1.5879902839660645,5.645305156707764,GConvGRU
pedalme,STGCN,0.8,rand,4,12.0,linear,50.0,1.9721661806106567,5.657456159591675,GConvGRU
pedalme,STGCN,0.8,rand,4,12.0,nearest,50.0,1.9861156940460205,5.542643070220947,GConvGRU
pedalme,IT-STGCN,0.5,rand,4,12.0,linear,50.0,1.5740519762039185,6.117002248764038,GConvGRU
pedalme,IT-STGCN,0.5,rand,4,12.0,nearest,50.0,1.6720993518829346,6.176114559173584,GConvGRU
pedalme,IT-STGCN,0.8,rand,4,12.0,linear,50.0,1.662597417831421,5.998691558837891,GConvGRU
pedalme,IT-STGCN,0.8,rand,4,12.0,nearest,50.0,1.595013976097107,6.0007524490356445,GConvGRU
pedalme,STGCN,0.5,rand,4,12.0,linear,50.0,1.4331892728805542,5.411179780960083,GConvGRU
pedalme,STGCN,0.5,rand,4,12.0,nearest,50.0,2.1160733699798584,5.39058256149292,GConvGRU
pedalme,STGCN,0.8,rand,4,12.0,linear,50.0,1.9122827053070068,5.45608377456665,GConvGRU
pedalme,STGCN,0.8,rand,4,12.0,nearest,50.0,1.7095531225204468,5.447301149368286,GConvGRU
pedalme,IT-STGCN,0.5,rand,4,12.0,linear,50.0,1.6653982400894165,13.835607051849363,GConvGRU
pedalme,IT-STGCN,0.5,rand,4,12.0,nearest,50.0,1.717714786529541,16.132872581481934,GConvGRU
pedalme,IT-STGCN,0.8,rand,4,12.0,linear,50.0,1.4684128761291504,14.191901445388794,GConvGRU
pedalme,IT-STGCN,0.8,rand,4,12.0,nearest,50.0,1.489327073097229,13.896247148513794,GConvGRU
pedalme,STGCN,0.5,rand,4,12.0,linear,50.0,1.4300413131713867,12.230895280838013,GConvGRU
pedalme,STGCN,0.5,rand,4,12.0,nearest,50.0,1.537607192993164,12.075268745422363,GConvGRU
pedalme,STGCN,0.8,rand,4,12.0,linear,50.0,1.9363617897033687,12.077247619628906,GConvGRU
pedalme,STGCN,0.8,rand,4,12.0,nearest,50.0,1.5935145616531372,12.498842477798462,GConvGRU
pedalme,IT-STGCN,0.5,rand,4,12.0,linear,50.0,1.4666829109191897,13.917765140533447,GConvGRU
pedalme,IT-STGCN,0.5,rand,4,12.0,nearest,50.0,1.4717023372650146,13.770541429519652,GConvGRU
pedalme,IT-STGCN,0.8,rand,4,12.0,linear,50.0,1.9517050981521609,13.670859813690186,GConvGRU
pedalme,IT-STGCN,0.8,rand,4,12.0,nearest,50.0,1.666983127593994,13.74136996269226,GConvGRU
pedalme,STGCN,0.5,rand,4,12.0,linear,50.0,1.495071530342102,11.99370050430298,GConvGRU
pedalme,STGCN,0.5,rand,4,12.0,nearest,50.0,1.5581111907958984,12.121558427810667,GConvGRU
pedalme,STGCN,0.8,rand,4,12.0,linear,50.0,1.6693992614746094,12.23019003868103,GConvGRU
pedalme,STGCN,0.8,rand,4,12.0,nearest,50.0,1.7306413650512695,9.52756381034851,GConvGRU
pedalme,IT-STGCN,0.5,rand,4,12.0,linear,50.0,1.262086033821106,13.75812292098999,GConvGRU
pedalme,IT-STGCN,0.5,rand,4,12.0,nearest,50.0,1.4613568782806396,11.787800788879396,GConvGRU
pedalme,IT-STGCN,0.8,rand,4,12.0,linear,50.0,1.753124117851257,11.632591009140016,GConvGRU
pedalme,IT-STGCN,0.8,rand,4,12.0,nearest,50.0,1.239041090011597,11.82237458229065,GConvGRU
pedalme,STGCN,0.5,rand,4,12.0,linear,50.0,1.8828749656677248,10.575925588607788,GConvGRU
pedalme,STGCN,0.5,rand,4,12.0,nearest,50.0,1.4817330837249756,11.154072284698486,GConvGRU
pedalme,STGCN,0.8,rand,4,12.0,linear,50.0,1.514362931251526,11.666351556777954,GConvGRU
pedalme,STGCN,0.8,rand,4,12.0,nearest,50.0,1.959336757659912,11.727715015411375,GConvGRU
pedalme,IT-STGCN,0.5,rand,4,12.0,linear,50.0,1.81538999080658,13.274052619934082,GConvGRU
pedalme,IT-STGCN,0.5,rand,4,12.0,nearest,50.0,1.7883964776992798,13.291531324386597,GConvGRU
pedalme,IT-STGCN,0.8,rand,4,12.0,linear,50.0,1.8716555833816528,12.880091667175291,GConvGRU
pedalme,IT-STGCN,0.8,rand,4,12.0,nearest,50.0,1.542411208152771,6.358244180679321,GConvGRU
pedalme,STGCN,0.5,rand,4,12.0,linear,50.0,1.4316391944885254,5.469696998596191,GConvGRU
pedalme,STGCN,0.5,rand,4,12.0,nearest,50.0,1.633728265762329,5.413283824920654,GConvGRU
pedalme,STGCN,0.8,rand,4,12.0,linear,50.0,1.8764805793762207,5.442136526107788,GConvGRU
pedalme,STGCN,0.8,rand,4,12.0,nearest,50.0,1.864317417144776,5.461747169494629,GConvGRU
pedalme,IT-STGCN,0.5,rand,4,12.0,linear,50.0,1.5703530311584473,6.018187999725342,GConvGRU
pedalme,IT-STGCN,0.5,rand,4,12.0,nearest,50.0,1.5208507776260376,6.007939338684082,GConvGRU
pedalme,IT-STGCN,0.8,rand,4,12.0,linear,50.0,1.4874939918518066,6.074132919311523,GConvGRU
pedalme,IT-STGCN,0.8,rand,4,12.0,nearest,50.0,1.6219305992126465,6.082570791244507,GConvGRU
pedalme,STGCN,0.5,rand,4,12.0,linear,50.0,1.7453229427337646,5.522665977478027,GConvGRU
pedalme,STGCN,0.5,rand,4,12.0,nearest,50.0,1.5656964778900146,5.437580347061157,GConvGRU
pedalme,STGCN,0.8,rand,4,12.0,linear,50.0,1.5722410678863523,5.429001808166504,GConvGRU
pedalme,STGCN,0.8,rand,4,12.0,nearest,50.0,1.8225947618484497,5.387382745742798,GConvGRU
pedalme,IT-STGCN,0.5,rand,4,12.0,linear,50.0,1.3486461639404297,6.00137186050415,GConvGRU
pedalme,IT-STGCN,0.5,rand,4,12.0,nearest,50.0,1.250580668449402,5.999839067459106,GConvGRU
pedalme,IT-STGCN,0.8,rand,4,12.0,linear,50.0,1.4883761405944824,6.020951271057129,GConvGRU
pedalme,IT-STGCN,0.8,rand,4,12.0,nearest,50.0,1.3012444972991943,6.06429386138916,GConvGRU
pedalme,STGCN,0.5,rand,4,12.0,linear,50.0,1.6794464588165283,5.529210567474365,GConvGRU
pedalme,STGCN,0.5,rand,4,12.0,nearest,50.0,1.5752357244491575,5.455280065536499,GConvGRU
pedalme,STGCN,0.8,rand,4,12.0,linear,50.0,1.7240149974822998,5.406588077545166,GConvGRU
pedalme,STGCN,0.8,rand,4,12.0,nearest,50.0,1.5869367122650146,5.421680450439453,GConvGRU
pedalme,IT-STGCN,0.5,rand,4,12.0,linear,50.0,1.550094723701477,5.944337606430054,GConvGRU
pedalme,IT-STGCN,0.5,rand,4,12.0,nearest,50.0,1.389755129814148,5.997143983840942,GConvGRU
pedalme,IT-STGCN,0.8,rand,4,12.0,linear,50.0,1.578486442565918,6.013828039169312,GConvGRU
pedalme,IT-STGCN,0.8,rand,4,12.0,nearest,50.0,1.8431905508041384,15.74447774887085,GConvGRU
