dataset,method,mrate,mtype,lags,nof_filters,inter_method,epoch,mse,calculation_time,model
fivenodes,IT-STGCN,0.5,rand,2,12.0,linear,50.0,1.175304651260376,27.224124908447266,TGCN
fivenodes,IT-STGCN,0.5,rand,2,12.0,nearest,50.0,1.09796404838562,28.54010415077209,TGCN
fivenodes,STGCN,0.5,rand,2,12.0,linear,50.0,1.1603878736495972,24.95732021331787,TGCN
fivenodes,STGCN,0.5,rand,2,12.0,nearest,50.0,1.0828280448913574,24.69001817703247,TGCN
fivenodes,IT-STGCN,0.5,rand,2,12.0,linear,50.0,1.094225287437439,28.611974239349365,TGCN
fivenodes,IT-STGCN,0.5,rand,2,12.0,nearest,50.0,1.097366452217102,28.60567951202393,TGCN
fivenodes,STGCN,0.5,rand,2,12.0,linear,50.0,1.1342740058898926,23.776531219482425,TGCN
fivenodes,STGCN,0.5,rand,2,12.0,nearest,50.0,1.1286733150482178,24.009668111801147,TGCN
fivenodes,IT-STGCN,0.5,rand,2,12.0,linear,50.0,1.0945509672164917,27.854408979415894,TGCN
fivenodes,IT-STGCN,0.5,rand,2,12.0,nearest,50.0,1.1000744104385376,20.73062801361084,TGCN
fivenodes,STGCN,0.5,rand,2,12.0,linear,50.0,1.1816383600234983,15.26590657234192,TGCN
fivenodes,STGCN,0.5,rand,2,12.0,nearest,50.0,1.1887195110321045,17.432032823562622,TGCN
fivenodes,IT-STGCN,0.5,rand,2,12.0,linear,50.0,1.0956612825393677,31.143181085586548,TGCN
fivenodes,IT-STGCN,0.5,rand,2,12.0,nearest,50.0,1.099437952041626,29.207815885543823,TGCN
fivenodes,STGCN,0.5,rand,2,12.0,linear,50.0,1.100053787231445,23.10016942024231,TGCN
fivenodes,STGCN,0.5,rand,2,12.0,nearest,50.0,1.081199288368225,24.25185990333557,TGCN
fivenodes,IT-STGCN,0.5,rand,2,12.0,linear,50.0,1.0853670835494995,29.5821430683136,TGCN
fivenodes,IT-STGCN,0.5,rand,2,12.0,nearest,50.0,1.1533100605010986,29.87422132492065,TGCN
fivenodes,STGCN,0.5,rand,2,12.0,linear,50.0,1.109484076499939,21.45112681388855,TGCN
fivenodes,STGCN,0.5,rand,2,12.0,nearest,50.0,1.0742661952972412,23.86257767677307,TGCN
fivenodes,IT-STGCN,0.5,rand,2,12.0,linear,50.0,1.1299861669540403,34.09482479095459,TGCN
fivenodes,IT-STGCN,0.5,rand,2,12.0,nearest,50.0,1.163105607032776,40.82044172286987,TGCN
fivenodes,STGCN,0.5,rand,2,12.0,linear,50.0,1.128427505493164,25.08717155456543,TGCN
fivenodes,STGCN,0.5,rand,2,12.0,nearest,50.0,1.0772799253463743,24.932478666305546,TGCN
fivenodes,IT-STGCN,0.5,rand,2,12.0,linear,50.0,1.093502402305603,35.639163970947266,TGCN
fivenodes,IT-STGCN,0.5,rand,2,12.0,nearest,50.0,1.099947452545166,34.36344933509827,TGCN
fivenodes,STGCN,0.5,rand,2,12.0,linear,50.0,1.1205142736434937,24.496694087982178,TGCN
fivenodes,STGCN,0.5,rand,2,12.0,nearest,50.0,1.0907509326934814,23.115642070770264,TGCN
fivenodes,IT-STGCN,0.5,rand,2,12.0,linear,50.0,1.1274009943008425,28.61527228355408,TGCN
fivenodes,IT-STGCN,0.5,rand,2,12.0,nearest,50.0,1.0956567525863647,29.53989315032959,TGCN
fivenodes,STGCN,0.5,rand,2,12.0,linear,50.0,1.1022329330444336,22.893614768981934,TGCN
fivenodes,STGCN,0.5,rand,2,12.0,nearest,50.0,1.1101280450820925,23.381345987319943,TGCN
fivenodes,IT-STGCN,0.5,rand,2,12.0,linear,50.0,1.0888978242874146,30.530834197998047,TGCN
fivenodes,IT-STGCN,0.5,rand,2,12.0,nearest,50.0,1.112964391708374,28.33667516708374,TGCN
fivenodes,STGCN,0.5,rand,2,12.0,linear,50.0,1.1176724433898926,22.77955365180969,TGCN
fivenodes,STGCN,0.5,rand,2,12.0,nearest,50.0,1.1888206005096436,24.107009410858154,TGCN
fivenodes,IT-STGCN,0.5,rand,2,12.0,linear,50.0,1.1151961088180542,27.90801453590393,TGCN
fivenodes,IT-STGCN,0.5,rand,2,12.0,nearest,50.0,1.135359764099121,29.414947509765625,TGCN
fivenodes,STGCN,0.5,rand,2,12.0,linear,50.0,1.0978299379348757,20.94605040550232,TGCN
fivenodes,STGCN,0.5,rand,2,12.0,nearest,50.0,1.1118758916854858,24.39610195159912,TGCN
fivenodes,IT-STGCN,0.5,rand,2,12.0,linear,50.0,1.1283334493637085,27.30899715423584,TGCN
fivenodes,IT-STGCN,0.5,rand,2,12.0,nearest,50.0,1.093052864074707,26.755629062652588,TGCN
fivenodes,STGCN,0.5,rand,2,12.0,linear,50.0,1.07696270942688,24.146711349487305,TGCN
fivenodes,STGCN,0.5,rand,2,12.0,nearest,50.0,1.0931296348571775,23.51858758926392,TGCN
fivenodes,IT-STGCN,0.5,rand,2,12.0,linear,50.0,1.1407755613327026,27.178869485855103,TGCN
fivenodes,IT-STGCN,0.5,rand,2,12.0,nearest,50.0,1.0930094718933103,26.151941776275635,TGCN
fivenodes,STGCN,0.5,rand,2,12.0,linear,50.0,1.129297137260437,21.112168550491333,TGCN
fivenodes,STGCN,0.5,rand,2,12.0,nearest,50.0,1.0747854709625244,22.224475622177124,TGCN
fivenodes,IT-STGCN,0.5,rand,2,12.0,linear,50.0,1.0780974626541138,27.830426454544067,TGCN
fivenodes,IT-STGCN,0.5,rand,2,12.0,nearest,50.0,1.2522375583648682,35.68143701553345,TGCN
fivenodes,STGCN,0.5,rand,2,12.0,linear,50.0,1.1011221408843994,25.0255606174469,TGCN
fivenodes,STGCN,0.5,rand,2,12.0,nearest,50.0,1.152293682098389,25.011587381362915,TGCN
fivenodes,IT-STGCN,0.5,rand,2,12.0,linear,50.0,1.1307287216186523,37.18528890609741,TGCN
fivenodes,IT-STGCN,0.5,rand,2,12.0,nearest,50.0,1.1313000917434692,30.885441064834595,TGCN
fivenodes,STGCN,0.5,rand,2,12.0,linear,50.0,1.1069767475128174,25.86334776878357,TGCN
fivenodes,STGCN,0.5,rand,2,12.0,nearest,50.0,1.0900989770889282,25.635743379592896,TGCN
fivenodes,IT-STGCN,0.5,rand,2,12.0,linear,50.0,1.099982976913452,26.94288945198059,TGCN
fivenodes,IT-STGCN,0.5,rand,2,12.0,nearest,50.0,1.1211146116256714,29.745775938034058,TGCN
fivenodes,STGCN,0.5,rand,2,12.0,linear,50.0,1.1010656356811523,23.535276174545288,TGCN
fivenodes,STGCN,0.5,rand,2,12.0,nearest,50.0,1.0769366025924685,24.268686532974243,TGCN
fivenodes,IT-STGCN,0.5,rand,2,12.0,linear,50.0,1.1131740808486938,28.993292570114136,TGCN
fivenodes,IT-STGCN,0.5,rand,2,12.0,nearest,50.0,1.1682515144348145,28.19350218772888,TGCN
fivenodes,STGCN,0.5,rand,2,12.0,linear,50.0,1.1197922229766846,23.50606942176819,TGCN
fivenodes,STGCN,0.5,rand,2,12.0,nearest,50.0,1.116642951965332,22.955987691879272,TGCN
fivenodes,IT-STGCN,0.5,rand,2,12.0,linear,50.0,1.1331301927566528,28.95904970169068,TGCN
fivenodes,IT-STGCN,0.5,rand,2,12.0,nearest,50.0,1.0594044923782349,38.40109944343567,TGCN
fivenodes,STGCN,0.5,rand,2,12.0,linear,50.0,1.1173657178878784,23.746938943862915,TGCN
fivenodes,STGCN,0.5,rand,2,12.0,nearest,50.0,1.1169556379318235,25.009654998779297,TGCN
fivenodes,IT-STGCN,0.5,rand,2,12.0,linear,50.0,1.1528379917144775,29.06953811645508,TGCN
fivenodes,IT-STGCN,0.5,rand,2,12.0,nearest,50.0,1.0781922340393066,28.99139952659607,TGCN
fivenodes,STGCN,0.5,rand,2,12.0,linear,50.0,1.076640248298645,22.665613651275635,TGCN
fivenodes,STGCN,0.5,rand,2,12.0,nearest,50.0,1.0828471183776855,24.49368453025818,TGCN
fivenodes,IT-STGCN,0.5,rand,2,12.0,linear,50.0,1.0950454473495483,26.253310680389404,TGCN
fivenodes,IT-STGCN,0.5,rand,2,12.0,nearest,50.0,1.1970036029815674,27.817317724227905,TGCN
fivenodes,STGCN,0.6,rand,2,12.0,linear,50.0,1.1245427131652832,22.518526792526245,TGCN
fivenodes,STGCN,0.6,rand,2,12.0,nearest,50.0,1.073890209197998,22.44259524345398,TGCN
fivenodes,IT-STGCN,0.6,rand,2,12.0,linear,50.0,1.0965888500213623,27.15437245368957,TGCN
fivenodes,IT-STGCN,0.6,rand,2,12.0,nearest,50.0,1.0838675498962402,21.155016660690308,TGCN
fivenodes,STGCN,0.6,rand,2,12.0,linear,50.0,1.1192231178283691,23.520376443862915,TGCN
fivenodes,STGCN,0.6,rand,2,12.0,nearest,50.0,1.1083332300186155,21.15762066841125,TGCN
fivenodes,IT-STGCN,0.6,rand,2,12.0,linear,50.0,1.116033673286438,33.06560802459717,TGCN
fivenodes,IT-STGCN,0.6,rand,2,12.0,nearest,50.0,1.0843074321746826,32.278196811676025,TGCN
fivenodes,STGCN,0.6,rand,2,12.0,linear,50.0,1.188712239265442,23.886786937713623,TGCN
fivenodes,STGCN,0.6,rand,2,12.0,nearest,50.0,1.1891710758209229,24.715646982193,TGCN
fivenodes,IT-STGCN,0.6,rand,2,12.0,linear,50.0,1.1316807270050049,29.1021740436554,TGCN
fivenodes,IT-STGCN,0.6,rand,2,12.0,nearest,50.0,1.1494779586791992,29.07461380958557,TGCN
fivenodes,STGCN,0.6,rand,2,12.0,linear,50.0,1.1431946754455566,23.909178733825684,TGCN
fivenodes,STGCN,0.6,rand,2,12.0,nearest,50.0,1.0903501510620115,23.375874996185303,TGCN
fivenodes,IT-STGCN,0.6,rand,2,12.0,linear,50.0,1.1237260103225708,29.12140655517578,TGCN
fivenodes,IT-STGCN,0.6,rand,2,12.0,nearest,50.0,1.0504043102264404,31.88343024253845,TGCN
fivenodes,STGCN,0.6,rand,2,12.0,linear,50.0,1.1019996404647827,23.67922592163086,TGCN
fivenodes,STGCN,0.6,rand,2,12.0,nearest,50.0,1.1195887327194214,24.171358346939087,TGCN
fivenodes,IT-STGCN,0.6,rand,2,12.0,linear,50.0,1.0757155418395996,35.73226356506348,TGCN
fivenodes,IT-STGCN,0.6,rand,2,12.0,nearest,50.0,1.0701755285263062,39.88103246688843,TGCN
fivenodes,STGCN,0.6,rand,2,12.0,linear,50.0,1.1410059928894043,25.12050485610962,TGCN
fivenodes,STGCN,0.6,rand,2,12.0,nearest,50.0,1.1400704383850098,24.97550225257873,TGCN
fivenodes,IT-STGCN,0.6,rand,2,12.0,linear,50.0,1.1093450784683228,30.00942158699036,TGCN
fivenodes,IT-STGCN,0.6,rand,2,12.0,nearest,50.0,1.1103571653366089,28.151320695877075,TGCN
fivenodes,STGCN,0.6,rand,2,12.0,linear,50.0,1.1048892736434937,22.62868022918701,TGCN
fivenodes,STGCN,0.6,rand,2,12.0,nearest,50.0,1.1080297231674194,19.875369787216187,TGCN
fivenodes,IT-STGCN,0.6,rand,2,12.0,linear,50.0,1.0846848487854004,27.60086798667908,TGCN
fivenodes,IT-STGCN,0.6,rand,2,12.0,nearest,50.0,1.1343002319335938,27.925918340682983,TGCN
fivenodes,STGCN,0.6,rand,2,12.0,linear,50.0,1.1319496631622314,23.02573037147522,TGCN
fivenodes,STGCN,0.6,rand,2,12.0,nearest,50.0,1.0928146839141846,23.007569551467896,TGCN
fivenodes,IT-STGCN,0.6,rand,2,12.0,linear,50.0,1.0489577054977417,19.99349045753479,TGCN
fivenodes,IT-STGCN,0.6,rand,2,12.0,nearest,50.0,1.131524920463562,17.793619871139526,TGCN
fivenodes,STGCN,0.6,rand,2,12.0,linear,50.0,1.131603717803955,16.125550031661987,TGCN
fivenodes,STGCN,0.6,rand,2,12.0,nearest,50.0,1.091629147529602,18.586435556411743,TGCN
fivenodes,IT-STGCN,0.6,rand,2,12.0,linear,50.0,1.0949751138687134,32.38569498062134,TGCN
fivenodes,IT-STGCN,0.6,rand,2,12.0,nearest,50.0,1.0792902708053589,29.90131688117981,TGCN
fivenodes,STGCN,0.6,rand,2,12.0,linear,50.0,1.1618075370788574,25.51568579673767,TGCN
fivenodes,STGCN,0.6,rand,2,12.0,nearest,50.0,1.135647177696228,24.168954849243164,TGCN
fivenodes,IT-STGCN,0.6,rand,2,12.0,linear,50.0,1.175668716430664,28.963818550109863,TGCN
fivenodes,IT-STGCN,0.6,rand,2,12.0,nearest,50.0,1.1258773803710938,28.303996562957764,TGCN
fivenodes,STGCN,0.6,rand,2,12.0,linear,50.0,1.1418826580047607,23.923365592956543,TGCN
fivenodes,STGCN,0.6,rand,2,12.0,nearest,50.0,1.1091934442520142,24.252127170562744,TGCN
fivenodes,IT-STGCN,0.6,rand,2,12.0,linear,50.0,1.1510616540908811,34.192856550216675,TGCN
fivenodes,IT-STGCN,0.6,rand,2,12.0,nearest,50.0,1.12563157081604,43.54737567901611,TGCN
fivenodes,STGCN,0.6,rand,2,12.0,linear,50.0,1.078271985054016,24.033317804336548,TGCN
fivenodes,STGCN,0.6,rand,2,12.0,nearest,50.0,1.1186469793319702,23.733014345169067,TGCN
fivenodes,IT-STGCN,0.6,rand,2,12.0,linear,50.0,1.0733431577682495,34.64963507652283,TGCN
fivenodes,IT-STGCN,0.6,rand,2,12.0,nearest,50.0,1.086063027381897,33.47237181663513,TGCN
fivenodes,STGCN,0.6,rand,2,12.0,linear,50.0,1.322300910949707,25.616159677505493,TGCN
fivenodes,STGCN,0.6,rand,2,12.0,nearest,50.0,1.0984277725219729,24.28743553161621,TGCN
fivenodes,IT-STGCN,0.6,rand,2,12.0,linear,50.0,1.1059635877609253,34.69714975357056,TGCN
fivenodes,IT-STGCN,0.6,rand,2,12.0,nearest,50.0,1.1118658781051636,30.379881620407104,TGCN
fivenodes,STGCN,0.6,rand,2,12.0,linear,50.0,1.1208043098449707,23.12372303009033,TGCN
fivenodes,STGCN,0.6,rand,2,12.0,nearest,50.0,1.1409735679626465,26.381657361984253,TGCN
fivenodes,IT-STGCN,0.6,rand,2,12.0,linear,50.0,1.1028313636779783,26.997484922409058,TGCN
fivenodes,IT-STGCN,0.6,rand,2,12.0,nearest,50.0,1.1076288223266602,27.09298300743103,TGCN
fivenodes,STGCN,0.6,rand,2,12.0,linear,50.0,1.1743909120559692,20.46232652664185,TGCN
fivenodes,STGCN,0.6,rand,2,12.0,nearest,50.0,1.1383830308914185,22.61050152778625,TGCN
fivenodes,IT-STGCN,0.6,rand,2,12.0,linear,50.0,1.1260114908218384,26.23359775543213,TGCN
fivenodes,IT-STGCN,0.6,rand,2,12.0,nearest,50.0,1.0903855562210083,21.250694274902344,TGCN
fivenodes,STGCN,0.6,rand,2,12.0,linear,50.0,1.1272848844528198,18.037182569503784,TGCN
fivenodes,STGCN,0.6,rand,2,12.0,nearest,50.0,1.0942391157150269,15.496696472167969,TGCN
fivenodes,IT-STGCN,0.6,rand,2,12.0,linear,50.0,1.1179497241973877,19.918917894363403,TGCN
fivenodes,IT-STGCN,0.6,rand,2,12.0,nearest,50.0,1.1410229206085205,20.26742577552796,TGCN
fivenodes,STGCN,0.6,rand,2,12.0,linear,50.0,1.1353918313980105,22.842100143432617,TGCN
fivenodes,STGCN,0.6,rand,2,12.0,nearest,50.0,1.0872619152069092,22.08612966537476,TGCN
fivenodes,IT-STGCN,0.6,rand,2,12.0,linear,50.0,1.1269378662109375,35.828733921051025,TGCN
fivenodes,IT-STGCN,0.6,rand,2,12.0,nearest,50.0,1.1180378198623655,32.782307624816895,TGCN
fivenodes,STGCN,0.6,rand,2,12.0,linear,50.0,1.22106671333313,23.26246428489685,TGCN
fivenodes,STGCN,0.6,rand,2,12.0,nearest,50.0,1.1355804204940796,23.200045347213745,TGCN
fivenodes,IT-STGCN,0.6,rand,2,12.0,linear,50.0,1.1138131618499756,34.124459981918335,TGCN
fivenodes,IT-STGCN,0.6,rand,2,12.0,nearest,50.0,1.162730097770691,35.793328285217285,TGCN
fivenodes,STGCN,0.6,rand,2,12.0,linear,50.0,1.1848071813583374,24.97497630119324,TGCN
fivenodes,STGCN,0.6,rand,2,12.0,nearest,50.0,1.0793668031692505,24.68936538696289,TGCN
fivenodes,IT-STGCN,0.6,rand,2,12.0,linear,50.0,1.1538358926773071,33.27858638763428,TGCN
fivenodes,IT-STGCN,0.6,rand,2,12.0,nearest,50.0,1.1726539134979248,34.342936277389526,TGCN
fivenodes,STGCN,0.6,rand,2,12.0,linear,50.0,1.174119234085083,24.294824361801147,TGCN
fivenodes,STGCN,0.6,rand,2,12.0,nearest,50.0,1.1492635011672974,24.74579167366028,TGCN
fivenodes,IT-STGCN,0.6,rand,2,12.0,linear,50.0,1.1511152982711792,37.778586626052856,TGCN
fivenodes,IT-STGCN,0.6,rand,2,12.0,nearest,50.0,1.1483404636383057,34.21964478492737,TGCN
fivenodes,STGCN,0.6,rand,2,12.0,linear,50.0,1.0954893827438354,24.21962594985962,TGCN
fivenodes,STGCN,0.6,rand,2,12.0,nearest,50.0,1.0699118375778198,24.05852198600769,TGCN
fivenodes,IT-STGCN,0.6,rand,2,12.0,linear,50.0,1.1079846620559692,37.489105463027954,TGCN
fivenodes,IT-STGCN,0.6,rand,2,12.0,nearest,50.0,1.1001461744308472,29.03069496154785,TGCN
fivenodes,STGCN,0.6,rand,2,12.0,linear,50.0,1.1767622232437134,23.71648478507996,TGCN
fivenodes,STGCN,0.6,rand,2,12.0,nearest,50.0,1.1738786697387695,23.17551112174988,TGCN
fivenodes,IT-STGCN,0.6,rand,2,12.0,linear,50.0,1.1060819625854492,28.272810697555546,TGCN
fivenodes,IT-STGCN,0.6,rand,2,12.0,nearest,50.0,1.1294758319854736,22.829736948013306,TGCN
fivenodes,STGCN,0.6,rand,2,12.0,linear,50.0,1.11983060836792,16.841063737869263,TGCN
fivenodes,STGCN,0.6,rand,2,12.0,nearest,50.0,1.097759246826172,17.979569673538208,TGCN
fivenodes,IT-STGCN,0.6,rand,2,12.0,linear,50.0,1.1120015382766724,17.998126983642578,TGCN
fivenodes,IT-STGCN,0.6,rand,2,12.0,nearest,50.0,1.0983902215957642,19.24588751792908,TGCN
fivenodes,STGCN,0.6,rand,2,12.0,linear,50.0,1.1166399717330933,16.56797456741333,TGCN
fivenodes,STGCN,0.6,rand,2,12.0,nearest,50.0,1.1097511053085327,16.145267724990845,TGCN
fivenodes,IT-STGCN,0.6,rand,2,12.0,linear,50.0,1.1939563751220703,22.12679028511048,TGCN
fivenodes,IT-STGCN,0.6,rand,2,12.0,nearest,50.0,1.0787780284881592,30.505416870117188,TGCN
fivenodes,STGCN,0.6,rand,2,12.0,linear,50.0,1.1195319890975952,24.23252272605896,TGCN
fivenodes,STGCN,0.6,rand,2,12.0,nearest,50.0,1.0868819952011108,24.34887385368347,TGCN
fivenodes,IT-STGCN,0.6,rand,2,12.0,linear,50.0,1.1051307916641235,39.07495856285095,TGCN
fivenodes,IT-STGCN,0.6,rand,2,12.0,nearest,50.0,1.063243389129639,39.71878147125244,TGCN
fivenodes,STGCN,0.6,rand,2,12.0,linear,50.0,1.2156866788864136,23.77333641052246,TGCN
fivenodes,STGCN,0.6,rand,2,12.0,nearest,50.0,1.08092200756073,24.18405222892761,TGCN
fivenodes,IT-STGCN,0.6,rand,2,12.0,linear,50.0,1.0913065671920776,34.382609128952026,TGCN
fivenodes,IT-STGCN,0.6,rand,2,12.0,nearest,50.0,1.1883991956710815,33.00246548652649,TGCN
fivenodes,STGCN,0.6,rand,2,12.0,linear,50.0,1.0909782648086548,25.62270283699036,TGCN
fivenodes,STGCN,0.6,rand,2,12.0,nearest,50.0,1.0993112325668335,24.413779973983765,TGCN
fivenodes,IT-STGCN,0.6,rand,2,12.0,linear,50.0,1.1235066652297974,34.297245502471924,TGCN
fivenodes,IT-STGCN,0.6,rand,2,12.0,nearest,50.0,1.099122405052185,36.10910177230835,TGCN
fivenodes,STGCN,0.6,rand,2,12.0,linear,50.0,1.1186816692352295,25.10835719108581,TGCN
fivenodes,STGCN,0.6,rand,2,12.0,nearest,50.0,1.1027084589004517,23.39442133903504,TGCN
fivenodes,IT-STGCN,0.6,rand,2,12.0,linear,50.0,1.098056674003601,34.62545323371887,TGCN
fivenodes,IT-STGCN,0.6,rand,2,12.0,nearest,50.0,1.120391011238098,34.45052766799927,TGCN
fivenodes,STGCN,0.6,rand,2,12.0,linear,50.0,1.2268245220184326,24.614166498184204,TGCN
fivenodes,STGCN,0.6,rand,2,12.0,nearest,50.0,1.1231898069381714,25.01398086547852,TGCN
fivenodes,IT-STGCN,0.6,rand,2,12.0,linear,50.0,1.1149935722351074,31.295634984970093,TGCN
fivenodes,IT-STGCN,0.6,rand,2,12.0,nearest,50.0,1.0805820226669312,27.647517442703247,TGCN
fivenodes,STGCN,0.6,rand,2,12.0,linear,50.0,1.1659643650054932,20.40768241882324,TGCN
fivenodes,STGCN,0.6,rand,2,12.0,nearest,50.0,1.114020586013794,22.21870851516724,TGCN
fivenodes,IT-STGCN,0.6,rand,2,12.0,linear,50.0,1.105741024017334,20.97280955314636,TGCN
fivenodes,IT-STGCN,0.6,rand,2,12.0,nearest,50.0,1.1467087268829346,17.90943479537964,TGCN
fivenodes,STGCN,0.7,rand,2,2.0,linear,50.0,1.2821934223175049,13.957623481750488,DCRNN
fivenodes,STGCN,0.7,rand,2,2.0,nearest,50.0,1.2689599990844729,14.714340209960938,DCRNN
fivenodes,IT-STGCN,0.7,rand,2,2.0,linear,50.0,1.2586673498153689,20.865089416503903,DCRNN
fivenodes,IT-STGCN,0.7,rand,2,2.0,nearest,50.0,1.2273423671722412,19.442389011383057,DCRNN
fivenodes,STGCN,0.7,rand,2,2.0,linear,50.0,1.2590417861938477,15.23668622970581,DCRNN
fivenodes,STGCN,0.7,rand,2,2.0,nearest,50.0,1.1906147003173828,15.747480869293211,DCRNN
fivenodes,IT-STGCN,0.7,rand,2,2.0,linear,50.0,1.2787137031555176,19.477800846099854,DCRNN
fivenodes,IT-STGCN,0.7,rand,2,2.0,nearest,50.0,1.22744882106781,26.041910409927368,DCRNN
fivenodes,STGCN,0.7,rand,2,2.0,linear,50.0,1.3105584383010864,18.89737153053284,DCRNN
fivenodes,STGCN,0.7,rand,2,2.0,nearest,50.0,1.210341215133667,20.37259864807129,DCRNN
fivenodes,IT-STGCN,0.7,rand,2,2.0,linear,50.0,1.2805482149124146,22.399011373519897,DCRNN
fivenodes,IT-STGCN,0.7,rand,2,2.0,nearest,50.0,1.1942414045333862,23.96604871749878,DCRNN
fivenodes,STGCN,0.7,rand,2,2.0,linear,50.0,1.2334767580032349,19.045812129974365,DCRNN
fivenodes,STGCN,0.7,rand,2,2.0,nearest,50.0,1.205547571182251,19.747348308563232,DCRNN
fivenodes,IT-STGCN,0.7,rand,2,2.0,linear,50.0,1.2908838987350464,25.0777108669281,DCRNN
fivenodes,IT-STGCN,0.7,rand,2,2.0,nearest,50.0,1.2089416980743408,23.41167044639588,DCRNN
fivenodes,STGCN,0.7,rand,2,2.0,linear,50.0,1.251562237739563,19.498207807540894,DCRNN
fivenodes,STGCN,0.7,rand,2,2.0,nearest,50.0,1.3466235399246216,18.88802671432495,DCRNN
fivenodes,IT-STGCN,0.7,rand,2,2.0,linear,50.0,1.273930311203003,24.034454584121704,DCRNN
fivenodes,IT-STGCN,0.7,rand,2,2.0,nearest,50.0,1.3725485801696775,24.227438926696777,DCRNN
fivenodes,STGCN,0.7,rand,2,2.0,linear,50.0,1.2395883798599243,18.857802867889404,DCRNN
fivenodes,STGCN,0.7,rand,2,2.0,nearest,50.0,1.2305426597595217,19.23418664932251,DCRNN
fivenodes,IT-STGCN,0.7,rand,2,2.0,linear,50.0,1.2542964220046997,24.060052156448364,DCRNN
fivenodes,IT-STGCN,0.7,rand,2,2.0,nearest,50.0,1.1948693990707395,20.00555300712585,DCRNN
fivenodes,STGCN,0.7,rand,2,2.0,linear,50.0,1.299436092376709,15.849113941192629,DCRNN
fivenodes,STGCN,0.7,rand,2,2.0,nearest,50.0,1.2267292737960815,15.566871166229248,DCRNN
fivenodes,IT-STGCN,0.7,rand,2,2.0,linear,50.0,1.288737654685974,19.82395029067993,DCRNN
fivenodes,IT-STGCN,0.7,rand,2,2.0,nearest,50.0,1.2341097593307495,18.900145769119263,DCRNN
fivenodes,STGCN,0.7,rand,2,2.0,linear,50.0,1.2679847478866575,16.11658501625061,DCRNN
fivenodes,STGCN,0.7,rand,2,2.0,nearest,50.0,1.2611464262008667,15.008373737335203,DCRNN
fivenodes,IT-STGCN,0.7,rand,2,2.0,linear,50.0,1.2564153671264648,20.02299356460572,DCRNN
fivenodes,IT-STGCN,0.7,rand,2,2.0,nearest,50.0,1.20524799823761,19.09282660484314,DCRNN
fivenodes,STGCN,0.7,rand,2,2.0,linear,50.0,1.267418622970581,17.082185745239258,DCRNN
fivenodes,STGCN,0.7,rand,2,2.0,nearest,50.0,1.2573727369308472,16.13192582130432,DCRNN
fivenodes,IT-STGCN,0.7,rand,2,2.0,linear,50.0,1.2453705072402954,19.401695728302,DCRNN
fivenodes,IT-STGCN,0.7,rand,2,2.0,nearest,50.0,1.3700546026229858,19.3592529296875,DCRNN
fivenodes,STGCN,0.7,rand,2,2.0,linear,50.0,1.217982530593872,15.568978309631348,DCRNN
fivenodes,STGCN,0.7,rand,2,2.0,nearest,50.0,1.2711399793624878,15.631508111953735,DCRNN
fivenodes,IT-STGCN,0.7,rand,2,2.0,linear,50.0,1.2246387004852295,23.258867502212524,DCRNN
fivenodes,IT-STGCN,0.7,rand,2,2.0,nearest,50.0,1.2101649045944214,22.590466737747192,DCRNN
fivenodes,STGCN,0.7,rand,2,2.0,linear,50.0,1.2544047832489014,19.54739999771118,DCRNN
fivenodes,STGCN,0.7,rand,2,2.0,nearest,50.0,1.242032766342163,18.459434986114506,DCRNN
fivenodes,IT-STGCN,0.7,rand,2,2.0,linear,50.0,1.2258704900741575,21.18925452232361,DCRNN
fivenodes,IT-STGCN,0.7,rand,2,2.0,nearest,50.0,1.2467762231826782,23.881823539733887,DCRNN
fivenodes,STGCN,0.7,rand,2,2.0,linear,50.0,1.246228814125061,23.103965282440186,DCRNN
fivenodes,STGCN,0.7,rand,2,2.0,nearest,50.0,1.2971713542938232,23.150750637054443,DCRNN
fivenodes,IT-STGCN,0.7,rand,2,2.0,linear,50.0,1.243693470954895,25.47957730293274,DCRNN
fivenodes,IT-STGCN,0.7,rand,2,2.0,nearest,50.0,1.24969482421875,25.729705095291138,DCRNN
fivenodes,STGCN,0.7,rand,2,2.0,linear,50.0,1.244129657745361,23.06006073951721,DCRNN
fivenodes,STGCN,0.7,rand,2,2.0,nearest,50.0,1.2308580875396729,23.51240539550781,DCRNN
fivenodes,IT-STGCN,0.7,rand,2,2.0,linear,50.0,1.1819988489151,25.62035298347473,DCRNN
fivenodes,IT-STGCN,0.7,rand,2,2.0,nearest,50.0,1.2218997478485107,22.42641282081604,DCRNN
fivenodes,STGCN,0.7,rand,2,2.0,linear,50.0,1.2310490608215332,18.537177562713623,DCRNN
fivenodes,STGCN,0.7,rand,2,2.0,nearest,50.0,1.2654904127120972,18.31903338432312,DCRNN
fivenodes,IT-STGCN,0.7,rand,2,2.0,linear,50.0,1.2134742736816406,21.922484397888184,DCRNN
fivenodes,IT-STGCN,0.7,rand,2,2.0,nearest,50.0,1.203641414642334,20.68209457397461,DCRNN
fivenodes,STGCN,0.7,rand,2,2.0,linear,50.0,1.270623803138733,17.341304540634155,DCRNN
fivenodes,STGCN,0.7,rand,2,2.0,nearest,50.0,1.2626488208770752,17.97600531578064,DCRNN
fivenodes,IT-STGCN,0.7,rand,2,2.0,linear,50.0,1.219110131263733,21.30231666564941,DCRNN
