,method,mrate,mtype,lags,nof_filters,inter_method,epoch,mse,calculation_time,model,dataset
47,IT-STGCN,0,,4,8,,50,1.1326123476028442,2.401623249053955,DCRNN,pedalme
48,STGCN,0,,4,8,,50,1.1193859577178955,1.8162016868591309,DCRNN,pedalme
49,STGCN,0,,4,8,,50,1.1288365125656128,1.8177201747894287,DCRNN,pedalme
50,IT-STGCN,0,,4,8,,50,1.1344127655029297,2.4031572341918945,DCRNN,pedalme
51,IT-STGCN,0,,4,8,,50,1.1231611967086792,2.40159010887146,DCRNN,pedalme
52,STGCN,0,,4,8,,50,1.1420273780822754,1.818612098693848,DCRNN,pedalme
53,STGCN,0,,4,8,,50,1.1135618686676023,1.8185110092163088,DCRNN,pedalme
54,IT-STGCN,0,,4,8,,50,1.1095781326293943,2.520968198776245,DCRNN,pedalme
55,IT-STGCN,0,,4,8,,50,1.114853858947754,3.911220788955689,DCRNN,pedalme
56,STGCN,0,,4,8,,50,1.1404491662979126,3.723805904388428,DCRNN,pedalme
57,STGCN,0,,4,8,,50,1.1251965761184692,3.897356986999512,DCRNN,pedalme
58,IT-STGCN,0,,4,8,,50,1.1337454319000244,5.320436239242554,DCRNN,pedalme
59,IT-STGCN,0,,4,8,,50,1.1253005266189575,5.317759275436401,DCRNN,pedalme
60,STGCN,0,,4,8,,50,1.1351841688156128,3.6892380714416495,DCRNN,pedalme
61,STGCN,0,,4,8,,50,1.1405024528503418,3.9677398204803462,DCRNN,pedalme
62,IT-STGCN,0,,4,8,,50,1.140684962272644,5.491770029067993,DCRNN,pedalme
63,IT-STGCN,0,,4,8,,50,1.1423768997192385,4.934421062469482,DCRNN,pedalme
64,STGCN,0,,4,8,,50,1.1156740188598633,3.9349348545074463,DCRNN,pedalme
65,STGCN,0,,4,8,,50,1.1250749826431274,3.697822332382202,DCRNN,pedalme
66,IT-STGCN,0,,4,8,,50,1.1231426000595093,5.0097496509552,DCRNN,pedalme
67,IT-STGCN,0,,4,8,,50,1.115437388420105,4.925738334655762,DCRNN,pedalme
68,STGCN,0,,4,8,,50,1.1116650104522705,3.566075325012207,DCRNN,pedalme
69,STGCN,0,,4,8,,50,1.1294450759887695,3.448436975479126,DCRNN,pedalme
70,IT-STGCN,0,,4,8,,50,1.142725944519043,4.937140226364136,DCRNN,pedalme
71,IT-STGCN,0,,4,8,,50,1.135955572128296,4.86737060546875,DCRNN,pedalme
72,STGCN,0,,4,8,,50,1.1158826351165771,3.5189321041107178,DCRNN,pedalme
73,STGCN,0,,4,8,,50,1.1290740966796875,3.525306463241577,DCRNN,pedalme
74,IT-STGCN,0,,4,8,,50,1.1330150365829468,5.0974767208099365,DCRNN,pedalme
75,IT-STGCN,0,,4,8,,50,1.1315726041793823,5.066015720367432,DCRNN,pedalme
76,STGCN,0,,4,8,,50,1.115321397781372,3.4289138317108154,DCRNN,pedalme
77,STGCN,0,,4,8,,50,1.1224523782730105,3.548510789871216,DCRNN,pedalme
78,IT-STGCN,0,,4,8,,50,1.1146670579910278,5.015979528427124,DCRNN,pedalme
79,IT-STGCN,0,,4,8,,50,1.1361119747161863,4.946780920028687,DCRNN,pedalme
80,STGCN,0,,4,8,,50,1.1330387592315674,3.54392147064209,DCRNN,pedalme
81,STGCN,0,,4,8,,50,1.1140419244766235,3.403074264526367,DCRNN,pedalme
82,IT-STGCN,0,,4,8,,50,1.112213969230652,4.756813764572144,DCRNN,pedalme
83,IT-STGCN,0,,4,8,,50,1.126396656036377,4.755471467971802,DCRNN,pedalme
84,STGCN,0,,4,8,,50,1.111791491508484,3.400807380676269,DCRNN,pedalme
85,STGCN,0,,4,8,,50,1.1255910396575928,3.483428716659546,DCRNN,pedalme
86,IT-STGCN,0,,4,8,,50,1.1438803672790527,4.979792594909668,DCRNN,pedalme
87,IT-STGCN,0,,4,8,,50,1.113281488418579,4.893036127090454,DCRNN,pedalme
88,STGCN,0,,4,8,,50,1.1449161767959597,3.3314101696014404,DCRNN,pedalme
89,STGCN,0,,4,8,,50,1.11403226852417,3.3619418144226074,DCRNN,pedalme
90,IT-STGCN,0,,4,8,,50,1.1224621534347534,4.804775238037109,DCRNN,pedalme
91,IT-STGCN,0,,4,8,,50,1.1161904335021973,5.178735494613648,DCRNN,pedalme
92,STGCN,0,,4,8,,50,1.1245169639587402,3.512457609176636,DCRNN,pedalme
93,STGCN,0,,4,8,,50,1.1088358163833618,3.3408873081207275,DCRNN,pedalme
94,IT-STGCN,0,,4,8,,50,1.134272813796997,4.892411231994629,DCRNN,pedalme
95,IT-STGCN,0,,4,8,,50,1.1179567575454712,4.856945514678955,DCRNN,pedalme
96,STGCN,0,,4,8,,50,1.1297807693481443,3.485369205474853,DCRNN,pedalme
97,STGCN,0,,4,8,,50,1.111453890800476,3.4493870735168457,DCRNN,pedalme
98,IT-STGCN,0,,4,8,,50,1.144405722618103,4.953238725662232,DCRNN,pedalme
99,IT-STGCN,0,,4,8,,50,1.1521635055541992,4.964498996734619,DCRNN,pedalme
100,STGCN,0,,4,8,,50,1.1222338676452637,3.458167552947998,DCRNN,pedalme
101,STGCN,0,,4,8,,50,1.1086698770523071,3.5309102535247803,DCRNN,pedalme
102,IT-STGCN,0,,4,8,,50,1.1304500102996826,4.992929220199585,DCRNN,pedalme
103,IT-STGCN,0,,4,8,,50,1.140140414237976,4.880437135696411,DCRNN,pedalme
104,STGCN,0,,4,8,,50,1.1350350379943848,3.463334083557129,DCRNN,pedalme
105,STGCN,0,,4,8,,50,1.1149150133132937,3.5041215419769287,DCRNN,pedalme
106,IT-STGCN,0,,4,8,,50,1.1542900800704956,4.84267258644104,DCRNN,pedalme
107,IT-STGCN,0,,4,8,,50,1.134477615356445,4.901646375656128,DCRNN,pedalme
108,STGCN,0,,4,8,,50,1.1385893821716309,3.464177370071411,DCRNN,pedalme
109,STGCN,0,,4,8,,50,1.1233527660369873,3.42942214012146,DCRNN,pedalme
110,IT-STGCN,0,,4,8,,50,1.1157292127609253,4.832043647766113,DCRNN,pedalme
111,IT-STGCN,0,,4,8,,50,1.1507995128631592,4.85310959815979,DCRNN,pedalme
112,STGCN,0,,4,8,,50,1.144616961479187,3.4996337890625,DCRNN,pedalme
113,STGCN,0,,4,8,,50,1.1399704217910769,3.431260824203491,DCRNN,pedalme
114,IT-STGCN,0,,4,8,,50,1.138472080230713,4.84502649307251,DCRNN,pedalme
115,IT-STGCN,0,,4,8,,50,1.1163926124572754,4.868206262588501,DCRNN,pedalme
116,STGCN,0,,4,8,,50,1.1145551204681396,3.4559597969055176,DCRNN,pedalme
117,STGCN,0,,4,8,,50,1.1192516088485718,3.4173312187194824,DCRNN,pedalme
118,IT-STGCN,0,,4,8,,50,1.14434814453125,4.898017168045044,DCRNN,pedalme
119,IT-STGCN,0,,4,8,,50,1.1134674549102783,4.895722150802612,DCRNN,pedalme
0,STGCN,0,,4,12,,50,1.303951859474182,4.063992977142334,TGCN,pedalme
1,STGCN,0,,4,12,,50,1.286341667175293,4.25699520111084,TGCN,pedalme
2,IT-STGCN,0,,4,12,,50,1.3674230575561523,5.65938138961792,TGCN,pedalme
3,IT-STGCN,0,,4,12,,50,1.3046894073486328,5.889982223510742,TGCN,pedalme
4,STGCN,0,,4,12,,50,1.291303038597107,4.229593276977539,TGCN,pedalme
5,STGCN,0,,4,12,,50,1.299319624900818,4.3362298011779785,TGCN,pedalme
6,IT-STGCN,0,,4,12,,50,1.298243761062622,5.539382219314575,TGCN,pedalme
7,IT-STGCN,0,,4,12,,50,1.4785751104354858,5.502694845199585,TGCN,pedalme
8,STGCN,0,,4,12,,50,1.366993069648743,4.135595798492432,TGCN,pedalme
9,STGCN,0,,4,12,,50,1.2390395402908323,4.143132925033569,TGCN,pedalme
10,IT-STGCN,0,,4,12,,50,1.2090296745300293,5.837886810302734,TGCN,pedalme
11,IT-STGCN,0,,4,12,,50,1.3299493789672852,5.752156972885132,TGCN,pedalme
12,STGCN,0,,4,12,,50,1.1735714673995972,4.287352800369263,TGCN,pedalme
13,STGCN,0,,4,12,,50,1.310283064842224,4.335906267166138,TGCN,pedalme
14,IT-STGCN,0,,4,12,,50,1.3959325551986694,5.660335063934326,TGCN,pedalme
15,IT-STGCN,0,,4,12,,50,1.2854018211364746,5.652399063110352,TGCN,pedalme
16,STGCN,0,,4,12,,50,1.2624332904815674,4.25161337852478,TGCN,pedalme
17,STGCN,0,,4,12,,50,1.276364803314209,4.309442758560181,TGCN,pedalme
18,IT-STGCN,0,,4,12,,50,1.273262619972229,5.747346639633179,TGCN,pedalme
19,IT-STGCN,0,,4,12,,50,1.2932710647583008,5.680872678756714,TGCN,pedalme
20,STGCN,0,,4,12,,50,1.248225450515747,4.193966388702393,TGCN,pedalme
21,STGCN,0,,4,12,,50,1.2682207822799685,4.262183427810669,TGCN,pedalme
22,IT-STGCN,0,,4,12,,50,1.4160996675491333,5.886035442352295,TGCN,pedalme
23,IT-STGCN,0,,4,12,,50,1.423014521598816,5.811250925064087,TGCN,pedalme
24,STGCN,0,,4,12,,50,1.380000352859497,4.3169846534729,TGCN,pedalme
25,STGCN,0,,4,12,,50,1.3040997982025146,4.381755590438843,TGCN,pedalme
26,IT-STGCN,0,,4,12,,50,1.25109601020813,5.76018762588501,TGCN,pedalme
27,IT-STGCN,0,,4,12,,50,1.3780944347381592,5.674214601516724,TGCN,pedalme
28,STGCN,0,,4,12,,50,1.2083325386047363,4.337720632553101,TGCN,pedalme
29,STGCN,0,,4,12,,50,1.2034035921096802,4.342135906219482,TGCN,pedalme
30,IT-STGCN,0,,4,12,,50,1.226717829704285,5.7674643993377686,TGCN,pedalme
31,IT-STGCN,0,,4,12,,50,1.343853235244751,5.916930437088013,TGCN,pedalme
32,STGCN,0,,4,12,,50,1.2396440505981443,4.540962219238281,TGCN,pedalme
33,STGCN,0,,4,12,,50,1.3276020288467407,4.230512619018555,TGCN,pedalme
34,IT-STGCN,0,,4,12,,50,1.4494715929031372,5.493893146514893,TGCN,pedalme
35,IT-STGCN,0,,4,12,,50,1.3328895568847656,5.443665981292725,TGCN,pedalme
36,STGCN,0,,4,12,,50,1.2620174884796145,4.129162788391113,TGCN,pedalme
37,STGCN,0,,4,12,,50,1.2546100616455078,4.262036323547363,TGCN,pedalme
38,IT-STGCN,0,,4,12,,50,1.314592361450195,5.501064777374268,TGCN,pedalme
39,IT-STGCN,0,,4,12,,50,1.3917423486709597,5.316593647003174,TGCN,pedalme
40,STGCN,0,,4,12,,50,1.3095558881759644,3.9663610458374015,TGCN,pedalme
41,STGCN,0,,4,12,,50,1.2641239166259766,4.359565496444702,TGCN,pedalme
42,IT-STGCN,0,,4,12,,50,1.3809728622436523,5.89331579208374,TGCN,pedalme
43,IT-STGCN,0,,4,12,,50,1.3818620443344116,5.588419675827026,TGCN,pedalme
44,STGCN,0,,4,12,,50,1.2478268146514893,4.517256736755371,TGCN,pedalme
45,STGCN,0,,4,12,,50,1.2745341062545776,4.255569934844971,TGCN,pedalme
46,IT-STGCN,0,,4,12,,50,1.2201991081237793,5.815173625946045,TGCN,pedalme
47,IT-STGCN,0,,4,12,,50,1.352735996246338,5.896481037139893,TGCN,pedalme
48,STGCN,0,,4,12,,50,1.2406600713729858,4.281458377838135,TGCN,pedalme
49,STGCN,0,,4,12,,50,1.259303092956543,4.204028129577637,TGCN,pedalme
50,IT-STGCN,0,,4,12,,50,1.2243123054504397,5.656908750534058,TGCN,pedalme
51,IT-STGCN,0,,4,12,,50,1.2976115942001345,5.6509623527526855,TGCN,pedalme
52,STGCN,0,,4,12,,50,1.210413694381714,4.218161344528198,TGCN,pedalme
53,STGCN,0,,4,12,,50,1.2361090183258057,4.049855470657349,TGCN,pedalme
54,IT-STGCN,0,,4,12,,50,1.2383577823638916,5.477592706680298,TGCN,pedalme
55,IT-STGCN,0,,4,12,,50,1.3387737274169922,5.521884202957153,TGCN,pedalme
56,STGCN,0,,4,12,,50,1.2408367395401,4.195843935012817,TGCN,pedalme
57,STGCN,0,,4,12,,50,1.23250412940979,4.286575555801392,TGCN,pedalme
58,IT-STGCN,0,,4,12,,50,1.2281979322433472,5.687359094619751,TGCN,pedalme
59,IT-STGCN,0,,4,12,,50,1.3826837539672852,5.608240127563477,TGCN,pedalme
60,STGCN,0,,4,12,,50,1.4086769819259644,4.2242937088012695,TGCN,pedalme
61,STGCN,0,,4,12,,50,1.244268536567688,4.314468622207642,TGCN,pedalme
62,IT-STGCN,0,,4,12,,50,1.310125470161438,5.613246440887451,TGCN,pedalme
63,IT-STGCN,0,,4,12,,50,1.2300989627838137,5.714589834213257,TGCN,pedalme
64,STGCN,0,,4,12,,50,1.318775296211243,4.357136249542236,TGCN,pedalme
65,STGCN,0,,4,12,,50,1.360623121261597,4.159178972244263,TGCN,pedalme
66,IT-STGCN,0,,4,12,,50,1.3476773500442505,5.777562856674194,TGCN,pedalme
67,IT-STGCN,0,,4,12,,50,1.27568519115448,5.8247389793396,TGCN,pedalme
68,STGCN,0,,4,12,,50,1.3246514797210691,4.090834617614746,TGCN,pedalme
69,STGCN,0,,4,12,,50,1.231679916381836,4.210645914077759,TGCN,pedalme
70,IT-STGCN,0,,4,12,,50,1.333842158317566,5.554617643356323,TGCN,pedalme
71,IT-STGCN,0,,4,12,,50,1.3625606298446655,5.632356882095337,TGCN,pedalme
72,STGCN,0,,4,12,,50,1.2337535619735718,4.185848474502564,TGCN,pedalme
73,STGCN,0,,4,12,,50,1.214438557624817,4.255681753158569,TGCN,pedalme
74,IT-STGCN,0,,4,12,,50,1.3795851469039917,5.810170888900757,TGCN,pedalme
75,IT-STGCN,0,,4,12,,50,1.459040641784668,5.676595687866211,TGCN,pedalme
76,STGCN,0,,4,12,,50,1.2265692949295044,4.1982152462005615,TGCN,pedalme
77,STGCN,0,,4,12,,50,1.219640851020813,4.2488627433776855,TGCN,pedalme
78,IT-STGCN,0,,4,12,,50,1.3091676235198977,5.582059144973755,TGCN,pedalme
79,IT-STGCN,0,,4,12,,50,1.3336684703826904,5.607951402664185,TGCN,pedalme
80,STGCN,0,,4,12,,50,1.3610299825668335,4.204623460769653,TGCN,pedalme
81,STGCN,0,,4,12,,50,1.251482009887695,4.194923162460327,TGCN,pedalme
82,IT-STGCN,0,,4,12,,50,1.3259528875350952,5.663181304931641,TGCN,pedalme
83,IT-STGCN,0,,4,12,,50,1.2901835441589355,5.595085144042969,TGCN,pedalme
84,STGCN,0,,4,12,,50,1.2333972454071045,4.201709985733032,TGCN,pedalme
85,STGCN,0,,4,12,,50,1.2168689966201782,4.231465101242065,TGCN,pedalme
86,IT-STGCN,0,,4,12,,50,1.1936211585998535,5.550188779830933,TGCN,pedalme
87,IT-STGCN,0,,4,12,,50,1.357267141342163,5.421623945236206,TGCN,pedalme
88,STGCN,0,,4,12,,50,1.422707438468933,3.672994613647461,TGCN,pedalme
89,STGCN,0,,4,12,,50,1.2450307607650757,3.7906253337860103,TGCN,pedalme
90,IT-STGCN,0,,4,12,,50,1.2509772777557373,5.426293849945068,TGCN,pedalme
91,IT-STGCN,0,,4,12,,50,1.3039013147354126,5.410276651382446,TGCN,pedalme
92,STGCN,0,,4,12,,50,1.299599051475525,4.267592668533325,TGCN,pedalme
93,STGCN,0,,4,12,,50,1.1693159341812134,4.125577211380005,TGCN,pedalme
94,IT-STGCN,0,,4,12,,50,1.286940336227417,5.070206165313721,TGCN,pedalme
95,IT-STGCN,0,,4,12,,50,1.2898943424224854,5.160996198654175,TGCN,pedalme
96,STGCN,0,,4,12,,50,1.2461117506027222,3.923672914505005,TGCN,pedalme
97,STGCN,0,,4,12,,50,1.319306254386902,3.875675201416016,TGCN,pedalme
98,IT-STGCN,0,,4,12,,50,1.2488840818405151,4.891016006469727,TGCN,pedalme
99,IT-STGCN,0,,4,12,,50,1.3893885612487793,4.903289794921875,TGCN,pedalme
100,STGCN,0,,4,12,,50,1.307853937149048,3.736588716506958,TGCN,pedalme
101,STGCN,0,,4,12,,50,1.2352850437164309,3.755294561386109,TGCN,pedalme
102,IT-STGCN,0,,4,12,,50,1.3609272241592407,5.097378969192505,TGCN,pedalme
103,IT-STGCN,0,,4,12,,50,1.293779969215393,4.939767360687256,TGCN,pedalme
104,STGCN,0,,4,12,,50,1.228816032409668,3.7472546100616455,TGCN,pedalme
105,STGCN,0,,4,12,,50,1.2717212438583374,3.865268707275391,TGCN,pedalme
106,IT-STGCN,0,,4,12,,50,1.2838249206542969,5.830642938613892,TGCN,pedalme
107,IT-STGCN,0,,4,12,,50,1.2792173624038696,5.899042367935181,TGCN,pedalme
108,STGCN,0,,4,12,,50,1.3407784700393677,4.353315114974976,TGCN,pedalme
109,STGCN,0,,4,12,,50,1.3235687017440796,4.431910276412964,TGCN,pedalme
110,IT-STGCN,0,,4,12,,50,1.22760272026062,5.971960544586182,TGCN,pedalme
111,IT-STGCN,0,,4,12,,50,1.2298641204833984,5.833845853805542,TGCN,pedalme
112,STGCN,0,,4,12,,50,1.2366695404052734,4.295538902282715,TGCN,pedalme
113,STGCN,0,,4,12,,50,1.203871488571167,4.371735334396362,TGCN,pedalme
114,IT-STGCN,0,,4,12,,50,1.2358357906341553,6.002233505249023,TGCN,pedalme
115,IT-STGCN,0,,4,12,,50,1.288674235343933,5.997308015823364,TGCN,pedalme
116,STGCN,0,,4,12,,50,1.2027435302734375,4.352962017059326,TGCN,pedalme
117,STGCN,0,,4,12,,50,1.3664671182632446,4.3215038776397705,TGCN,pedalme
118,IT-STGCN,0,,4,12,,50,1.291964054107666,5.787901163101196,TGCN,pedalme
119,IT-STGCN,0,,4,12,,50,1.272540807723999,5.90258002281189,TGCN,pedalme
